-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2024 in LST
Location: latitude  18.5204   longitude 73.8567 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 635.99 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,CLOUD_AMT,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2019,3,1,22.93,34.09,12.79,26.05,93.91,2.12,1.99,0.0,6.7222
2019,3,2,24.84,37.06,15.58,34.71,93.96,3.65,2.39,0.0,6.5942
2019,3,3,23.59,34.12,16.56,59.28,93.99,3.0,4.3,0.0,6.6922
2019,3,4,23.34,33.46,16.9,64.13,93.91,3.96,11.56,0.0,6.5904
2019,3,5,23.14,33.01,17.17,59.49,93.91,3.68,11.66,0.0,6.5362
2019,3,6,21.93,32.57,14.07,55.2,94.01,3.41,7.77,0.0,6.7068
2019,3,7,22.96,34.31,12.87,40.9,93.96,3.07,1.94,0.0,7.0202
2019,3,8,25.47,36.4,16.11,27.08,94.08,3.31,0.75,0.0,6.6761
2019,3,9,25.9,36.16,17.77,29.82,94.16,3.42,1.12,0.0,6.8244
2019,3,10,25.84,37.32,16.96,30.31,94.13,3.56,0.82,0.0,6.93
2019,3,11,25.07,35.59,17.15,38.21,94.23,3.51,1.14,0.0,6.919
2019,3,12,25.36,36.29,15.98,39.24,94.26,2.88,6.94,0.0,6.7762
2019,3,13,24.67,35.07,16.36,43.19,94.27,3.81,17.61,0.0,6.4692
2019,3,14,24.76,35.15,16.29,39.89,94.27,3.73,12.11,0.0,6.5102
2019,3,15,26.18,36.78,16.95,24.12,94.2,3.1,1.29,0.0,6.9074
2019,3,16,27.29,38.11,18.18,22.85,94.1,3.11,0.87,0.0,6.9895
2019,3,17,26.5,36.81,18.98,24.75,94.15,3.39,0.87,0.0,7.0567
2019,3,18,26.51,37.56,17.77,25.89,94.13,3.45,3.12,0.0,6.9672
2019,3,19,26.75,37.73,18.0,25.72,93.93,3.4,2.93,0.0,7.2101
2019,3,20,26.32,37.26,18.17,31.9,93.93,3.33,8.49,0.0,7.0625
2019,3,21,25.55,36.65,16.05,41.53,94.08,3.26,5.34,0.0,7.1359
2019,3,22,26.2,37.15,16.64,29.97,94.15,3.07,4.79,0.0,7.3109
2019,3,23,28.21,38.99,18.15,21.9,94.08,2.96,7.44,0.0,7.1698
2019,3,24,29.21,39.52,19.31,18.41,93.96,2.9,5.27,0.0,7.0721
2019,3,25,30.6,40.3,20.91,20.81,93.95,3.18,19.14,0.0,6.5014
2019,3,26,30.25,40.16,21.45,21.44,94.07,3.05,7.59,0.0,7.0214
2019,3,27,29.25,40.11,20.8,29.66,94.22,2.27,5.56,0.0,7.1174
2019,3,28,29.34,40.36,19.54,22.37,94.13,2.5,7.93,0.0,7.2079
2019,3,29,29.84,40.69,19.6,27.78,93.96,2.68,0.47,0.0,7.2173
2019,3,30,29.79,40.46,20.98,32.82,93.91,3.23,3.99,0.0,6.8594
2019,3,31,28.66,38.76,20.65,42.91,94.01,3.51,9.73,0.0,6.8794
2019,4,1,27.65,38.76,19.23,39.64,94.02,3.61,0.68,0.0,7.416
2019,4,2,28.38,39.93,18.95,38.44,93.96,2.7,2.2,0.0,7.6404
2019,4,3,29.5,40.87,18.84,38.82,93.92,2.8,4.64,0.0,7.3548
2019,4,4,30.08,41.41,20.82,33.83,93.98,3.29,11.94,0.01,6.9264
2019,4,5,28.91,39.7,20.85,48.97,94.1,3.1,17.85,0.0,7.0186
2019,4,6,29.19,39.94,20.42,40.66,94.08,3.6,2.34,0.0,7.241
2019,4,7,28.86,39.16,20.46,39.22,93.95,3.55,0.92,0.0,7.3738
2019,4,8,29.34,40.31,19.72,39.3,93.81,3.79,0.83,0.0,7.5017
2019,4,9,28.53,38.91,20.31,39.51,93.94,3.96,1.87,0.0,7.4786
2019,4,10,29.29,40.3,19.9,30.94,93.96,3.51,0.63,0.0,7.6022
2019,4,11,29.69,40.52,19.62,37.09,93.89,3.32,6.36,0.0,7.5228
2019,4,12,29.99,40.31,21.18,39.81,93.86,3.23,6.73,0.02,7.2473
2019,4,13,31.46,41.32,21.76,28.87,93.83,2.78,34.94,0.02,6.7949
2019,4,14,31.31,39.34,23.23,33.63,93.91,2.32,60.05,0.78,6.3322
2019,4,15,29.86,37.27,24.74,36.61,93.9,3.06,37.72,1.17,6.6185
2019,4,16,28.16,35.54,22.23,51.31,93.89,3.81,32.78,0.6,6.2006
2019,4,17,26.22,35.42,19.24,48.69,94.04,4.17,4.96,0.0,7.5523
2019,4,18,26.1,37.66,15.04,39.01,93.98,3.4,2.26,0.0,7.9354
2019,4,19,27.63,38.62,18.35,46.72,93.85,3.68,1.78,0.0,7.3706
2019,4,20,27.96,38.26,18.99,40.35,93.69,3.59,2.93,0.0,7.8245
2019,4,21,27.89,37.78,19.26,47.02,93.7,3.93,2.56,0.0,7.8067
2019,4,22,28.28,38.33,19.17,39.08,93.77,3.83,1.25,0.0,7.9286
2019,4,23,29.49,40.65,19.02,37.35,93.85,3.3,3.44,0.0,7.5473
2019,4,24,31.05,41.71,21.21,33.89,93.86,3.13,19.41,0.0,7.3037
2019,4,25,31.65,41.89,21.51,39.06,93.85,2.87,31.12,0.0,7.0882
2019,4,26,33.03,43.2,23.5,31.62,93.72,3.52,12.19,0.0,7.1736
2019,4,27,33.59,42.96,24.1,32.96,93.67,3.11,52.44,0.0,6.5119
2019,4,28,33.52,42.52,26.02,27.23,93.66,3.83,52.56,0.0,6.7296
2019,4,29,31.15,40.33,22.71,39.9,93.72,4.03,92.02,0.0,6.6257
2019,4,30,30.01,38.7,23.0,38.14,93.68,4.27,37.66,0.0,7.0046
2019,5,1,27.52,36.93,20.75,52.89,93.61,4.81,44.55,0.0,7.0812
2019,5,2,26.92,36.75,19.78,51.79,93.62,4.47,54.84,0.0,7.476
2019,5,3,26.44,35.87,19.16,55.73,93.77,4.5,28.49,0.0,7.6298
2019,5,4,26.85,35.71,20.31,60.49,93.98,4.56,16.84,0.0,7.4141
2019,5,5,27.69,36.89,21.1,55.5,94.08,4.28,8.24,0.0,7.5252
2019,5,6,28.79,38.68,20.57,52.18,93.91,3.62,8.72,0.0,7.4815
2019,5,7,28.44,37.91,20.54,54.3,93.86,4.37,10.62,0.0,7.4467
2019,5,8,27.95,36.95,22.11,59.73,93.95,4.98,16.83,0.0,7.1364
2019,5,9,27.49,36.52,21.67,56.54,93.88,5.02,6.22,0.0,7.4162
2019,5,10,27.57,36.87,21.28,55.08,93.87,4.79,5.39,0.0,7.8149
2019,5,11,28.44,39.1,20.44,53.34,93.91,4.54,3.6,0.0,7.8014
2019,5,12,29.1,40.07,20.7,53.75,93.84,4.33,8.89,0.0,7.7371
2019,5,13,29.19,39.67,21.7,51.96,93.8,4.7,7.7,0.0,7.7316
2019,5,14,28.69,38.9,20.72,50.78,93.8,4.41,4.66,0.0,7.9807
2019,5,15,28.63,38.82,20.31,49.47,93.88,4.26,1.75,0.0,7.9404
2019,5,16,28.53,38.68,20.19,49.32,93.93,3.95,3.79,0.13,7.8948
2019,5,17,28.97,39.2,19.61,48.47,93.93,4.38,4.82,0.0,7.7038
2019,5,18,30.13,39.91,21.01,41.4,93.84,4.44,2.3,0.0,7.6313
2019,5,19,31.25,40.62,22.95,32.33,93.81,4.57,1.08,0.0,7.711
2019,5,20,31.54,41.61,22.83,34.77,93.82,4.19,2.17,0.0,7.7294
2019,5,21,30.52,40.65,22.46,50.67,93.81,4.28,7.97,0.0,7.2809
2019,5,22,30.31,39.92,22.93,54.29,93.78,4.33,9.72,0.0,7.4242
2019,5,23,29.59,38.69,22.82,55.05,93.77,4.71,6.72,0.0,7.6265
2019,5,24,29.47,38.43,22.22,55.67,93.81,4.31,24.63,0.0,7.53
2019,5,25,29.26,37.1,23.3,54.54,93.75,4.36,14.45,0.0,7.2595
2019,5,26,29.24,37.79,22.33,50.61,93.68,4.45,9.78,0.0,7.6344
2019,5,27,29.51,38.43,21.94,52.62,93.67,4.41,42.3,0.0,7.2175
2019,5,28,30.21,40.01,22.59,52.63,93.62,5.08,5.15,0.0,7.5787
2019,5,29,30.09,39.95,22.84,52.51,93.56,5.03,20.99,0.0,7.4904
2019,5,30,29.7,38.92,22.55,56.49,93.53,5.24,44.01,0.0,7.4947
2019,5,31,30.05,39.64,23.56,55.38,93.52,5.06,55.92,0.0,7.337
2019,6,1,30.07,39.8,23.87,55.02,93.68,4.87,38.52,0.0,6.995
2019,6,2,30.43,40.0,23.43,57.14,93.63,5.19,48.69,0.0,7.272
2019,6,3,27.52,31.84,24.0,64.48,93.69,4.36,70.61,0.01,6.384
2019,6,4,29.34,37.69,23.57,59.15,93.61,5.3,64.71,0.02,6.0509
2019,6,5,30.2,38.72,22.91,54.83,93.54,4.36,61.83,0.06,6.7193
2019,6,6,29.92,37.31,24.32,51.96,93.61,4.84,82.19,0.03,5.244
2019,6,7,30.17,38.63,23.19,53.86,93.63,4.45,70.35,0.19,6.3557
2019,6,8,28.62,32.1,24.41,61.15,93.6,3.03,75.34,0.95,6.2045
2019,6,9,28.09,31.85,24.96,66.67,93.52,2.56,76.63,5.27,5.6141
2019,6,10,27.62,32.52,24.2,75.41,93.35,2.24,94.07,14.23,5.6561
2019,6,11,27.29,33.56,24.31,77.03,93.24,3.21,95.89,10.93,5.8164
2019,6,12,26.4,30.89,23.4,76.7,93.18,7.63,96.73,6.89,3.1164
2019,6,13,25.95,30.86,22.67,73.65,93.4,7.7,91.75,5.97,5.1209
2019,6,14,25.68,31.07,21.96,75.32,93.46,6.31,80.15,12.72,5.4734
2019,6,15,26.07,31.22,22.73,76.76,93.57,6.22,78.13,12.67,4.6613
2019,6,16,26.67,32.13,23.05,76.85,93.68,5.48,73.35,2.54,5.8267
2019,6,17,26.37,31.44,23.11,76.99,93.74,5.95,71.09,2.08,5.3839
2019,6,18,26.16,31.08,22.77,77.38,93.55,6.48,80.18,5.26,4.9656
2019,6,19,26.1,30.71,23.17,79.27,93.47,5.42,91.43,7.58,3.6809
2019,6,20,26.35,31.46,22.95,76.93,93.52,4.95,69.85,1.46,5.8985
2019,6,21,26.91,33.23,22.15,72.29,93.49,4.23,49.34,0.04,6.0475
2019,6,22,26.54,32.1,22.79,73.82,93.42,3.38,89.09,0.86,5.3184
2019,6,23,25.44,29.62,23.24,79.97,93.34,3.45,97.7,3.21,4.1719
2019,6,24,24.59,27.13,22.58,82.4,93.44,3.21,98.36,6.64,3.8059
2019,6,25,26.29,31.97,22.66,78.84,93.51,3.6,79.71,4.66,5.339
2019,6,26,26.02,31.4,23.2,82.16,93.51,3.28,77.61,9.6,5.1019
2019,6,27,24.98,28.97,22.85,87.12,93.44,5.02,92.91,58.54,3.8098
2019,6,28,23.65,26.56,21.81,90.76,93.45,6.94,99.7,106.74,1.0824
2019,6,29,23.5,25.17,21.7,92.59,93.43,6.33,99.65,39.67,2.2198
2019,6,30,24.25,26.66,22.86,89.69,93.45,5.68,99.47,38.02,2.4614
2019,7,1,23.83,25.6,22.72,90.95,93.43,5.2,99.31,55.88,1.7335
2019,7,2,24.35,27.58,22.3,88.49,93.43,5.48,99.53,32.6,3.1116
2019,7,3,23.89,26.3,21.93,89.78,93.46,4.83,99.72,12.79,3.0802
2019,7,4,23.0,25.84,20.6,83.28,93.48,5.28,97.63,4.47,3.689
2019,7,5,24.3,26.55,20.71,91.46,93.29,7.36,98.4,35.31,2.5202
2019,7,6,24.22,25.82,23.4,93.07,93.25,8.74,99.64,63.1,2.0494
2019,7,7,24.12,25.57,23.26,93.98,93.32,7.92,99.47,45.42,3.3326
2019,7,8,24.65,26.96,23.25,91.54,93.47,7.68,99.61,39.66,1.3766
2019,7,9,24.73,26.84,23.64,92.66,93.36,7.59,95.78,29.36,3.3127
2019,7,10,24.71,26.88,23.49,92.06,93.37,7.82,95.47,30.98,1.9541
2019,7,11,24.13,25.38,23.19,93.71,93.57,7.35,99.41,36.32,2.9294
2019,7,12,24.65,27.61,22.57,89.44,93.69,6.17,99.13,5.46,4.5511
2019,7,13,24.51,27.21,22.76,90.72,93.78,5.81,95.17,7.02,4.523
2019,7,14,24.3,26.68,22.89,92.21,93.75,6.23,93.82,11.35,4.331
2019,7,15,24.44,27.56,22.46,89.7,93.61,5.55,87.47,8.54,4.183
2019,7,16,24.01,26.38,22.45,91.42,93.67,5.72,89.88,7.85,4.2031
2019,7,17,24.01,26.8,22.02,89.81,93.64,4.6,86.8,2.4,4.4712
2019,7,18,24.4,28.27,21.7,87.72,93.44,3.61,75.16,3.7,5.083
2019,7,19,24.92,28.98,21.64,87.21,93.26,2.23,66.59,14.57,5.9587
2019,7,20,25.37,29.36,22.61,86.02,93.23,1.23,95.69,17.59,3.7361
2019,7,21,25.12,28.83,22.7,88.37,93.12,2.18,83.52,11.95,5.0066
2019,7,22,24.64,26.99,23.01,92.83,93.11,3.78,68.07,12.63,5.6203
2019,7,23,24.8,28.84,22.56,90.22,93.22,3.84,74.74,10.95,4.2907
2019,7,24,24.04,25.52,23.19,93.84,93.4,6.12,98.83,41.9,2.7454
2019,7,25,24.19,26.23,23.08,93.44,93.58,6.58,99.76,24.46,2.1055
2019,7,26,23.81,25.4,23.02,94.15,93.52,7.32,99.9,72.45,1.801
2019,7,27,23.4,24.24,22.6,95.4,93.5,8.55,99.97,62.85,1.2778
2019,7,28,23.52,24.93,22.56,94.3,93.49,8.25,99.63,26.8,2.3306
2019,7,29,23.28,24.29,22.52,95.47,93.42,8.07,99.09,55.34,1.1954
2019,7,30,22.96,24.19,22.02,95.31,93.51,8.15,99.5,46.2,1.4822
2019,7,31,23.15,24.46,22.04,94.78,93.62,7.93,99.52,32.18,2.4197
2019,8,1,23.53,25.78,22.04,92.75,93.61,8.62,99.28,36.67,2.7434
2019,8,2,23.27,25.19,21.89,93.85,93.5,9.11,99.4,52.34,2.1614
2019,8,3,23.39,24.43,22.67,96.03,93.4,8.9,99.46,71.94,1.6486
2019,8,4,23.38,24.5,22.57,96.42,93.35,8.36,99.1,103.69,1.3354
2019,8,5,23.6,24.72,22.87,95.23,93.31,9.01,99.11,39.84,1.7047
2019,8,6,23.51,24.5,22.85,95.25,93.27,9.04,99.56,27.76,2.0388
2019,8,7,23.44,24.4,22.84,95.89,93.17,8.77,99.66,32.7,1.6603
2019,8,8,23.25,24.86,22.48,95.08,93.07,9.16,99.44,22.64,2.0722
2019,8,9,23.12,24.25,22.43,95.84,93.17,9.14,99.52,24.63,2.2229
2019,8,10,23.26,25.58,21.53,93.32,93.32,9.36,97.28,22.81,2.4434
2019,8,11,23.04,25.95,21.33,92.25,93.46,7.28,94.22,15.0,2.9328
2019,8,12,23.17,25.47,21.37,92.78,93.53,5.23,93.97,7.28,3.3689
2019,8,13,23.83,27.2,21.76,92.28,93.52,5.73,91.98,7.85,2.9443
2019,8,14,23.42,25.47,22.31,94.52,93.59,4.66,99.55,6.7,3.3242
2019,8,15,23.92,26.84,22.29,92.04,93.64,5.98,99.39,7.41,3.4296
2019,8,16,23.9,27.23,21.83,90.95,93.61,6.1,91.53,7.02,3.8887
2019,8,17,23.58,27.05,21.4,90.36,93.61,4.8,89.62,2.41,4.5386
2019,8,18,23.44,27.0,21.11,90.57,93.75,4.19,90.2,2.53,3.731
2019,8,19,23.43,27.3,20.88,90.68,93.85,3.56,70.41,1.6,5.0004
2019,8,20,23.32,26.89,20.96,90.58,93.84,3.4,90.26,2.02,4.8336
2019,8,21,23.43,27.21,20.46,90.29,93.76,4.2,95.31,9.44,3.9206
2019,8,22,23.27,26.77,20.93,90.11,93.71,3.8,73.02,7.53,4.3747
2019,8,23,23.09,26.36,20.39,90.69,93.72,3.55,81.09,5.2,4.8413
2019,8,24,23.35,26.64,21.2,90.0,93.68,4.21,80.34,5.24,5.2118
2019,8,25,22.59,26.14,20.37,89.84,93.61,3.64,88.95,3.43,4.7549
2019,8,26,22.48,26.0,19.87,90.36,93.61,4.0,81.45,1.69,4.6752
2019,8,27,22.83,26.43,20.02,90.07,93.53,4.17,78.27,3.28,4.5132
2019,8,28,23.67,27.59,20.66,89.11,93.5,3.64,67.85,1.47,5.226
2019,8,29,24.12,28.27,20.95,89.43,93.55,3.41,65.65,8.11,5.712
2019,8,30,24.02,27.4,21.9,90.72,93.42,4.4,99.16,17.11,2.9378
2019,8,31,23.7,26.05,22.21,93.52,93.27,5.16,99.57,23.48,2.2102
2019,9,1,23.47,25.3,22.49,92.9,93.38,4.91,99.47,15.58,2.1996
2019,9,2,24.03,26.65,22.5,91.87,93.51,5.66,99.15,21.02,3.5261
2019,9,3,23.24,25.81,21.36,93.01,93.52,6.03,99.57,55.34,2.5714
2019,9,4,23.11,25.13,22.17,95.22,93.32,5.62,99.54,67.23,1.7138
2019,9,5,23.52,25.06,22.32,95.25,93.29,6.64,99.55,45.24,2.4871
2019,9,6,23.3,25.11,22.05,94.45,93.36,7.11,99.4,38.78,2.1422
2019,9,7,23.28,25.32,21.67,94.21,93.37,7.19,99.38,54.96,2.1806
2019,9,8,23.36,25.49,21.97,93.83,93.47,6.73,99.62,27.33,2.4792
2019,9,9,23.62,25.91,22.26,93.73,93.45,6.47,98.7,23.5,2.5524
2019,9,10,23.73,26.51,22.06,92.94,93.47,6.06,96.67,16.41,2.658
2019,9,11,23.21,25.43,21.75,93.2,93.7,5.76,95.78,9.0,2.689
2019,9,12,22.88,24.66,21.83,94.16,93.84,5.11,99.46,15.07,2.7259
2019,9,13,23.53,26.24,21.93,93.34,93.83,5.89,98.7,30.05,3.2069
2019,9,14,23.75,26.67,22.08,92.79,93.78,5.21,88.19,32.87,3.8959
2019,9,15,23.27,26.86,20.99,91.6,93.84,3.66,87.12,10.27,2.8214
2019,9,16,22.98,26.57,20.58,92.03,93.78,4.29,86.18,9.09,2.8514
2019,9,17,23.48,26.38,21.69,92.45,93.66,4.05,90.47,14.08,2.3474
2019,9,18,24.17,27.8,21.42,92.64,93.64,2.73,99.51,15.29,2.6688
2019,9,19,24.37,28.34,22.06,90.66,93.53,1.87,99.52,22.14,3.1356
2019,9,20,22.93,25.45,20.81,93.09,93.56,5.69,95.51,11.58,3.485
2019,9,21,23.18,27.57,19.61,90.46,93.6,3.41,79.48,6.57,4.615
2019,9,22,24.09,28.49,21.11,91.21,93.69,3.14,66.22,2.8,5.0328
2019,9,23,24.13,28.28,21.05,88.86,93.82,2.3,59.13,16.22,5.5771
2019,9,24,24.09,27.18,21.89,91.89,93.75,1.87,94.07,38.27,4.1707
2019,9,25,24.01,26.78,22.35,92.25,93.67,2.94,97.97,45.5,3.6065
2019,9,26,23.0,24.71,21.71,96.08,93.82,3.98,95.7,30.25,4.0694
2019,9,27,22.7,26.06,20.58,92.39,94.12,4.08,97.48,2.52,3.7632
2019,9,28,22.99,26.8,20.48,91.65,94.07,3.31,75.29,1.26,4.3709
2019,9,29,22.76,26.42,19.82,91.86,94.13,3.1,72.12,0.77,5.3357
2019,9,30,23.14,26.83,20.42,91.9,94.07,2.87,77.22,1.74,5.5586
2019,10,1,23.16,27.59,20.0,89.54,94.09,2.72,55.52,0.6,5.7564
2019,10,2,23.49,28.34,20.09,86.29,94.14,2.06,22.33,0.16,6.2479
2019,10,3,24.09,29.04,20.39,86.41,94.05,1.78,44.5,1.74,5.3105
2019,10,4,23.66,27.34,21.12,88.65,94.03,1.56,71.21,15.37,4.5358
2019,10,5,23.77,27.13,20.83,85.97,93.95,1.13,51.56,16.83,5.3798
2019,10,6,23.36,26.97,20.39,86.26,94.01,1.45,68.83,6.29,5.2826
2019,10,7,23.65,27.42,20.57,87.82,94.05,1.54,55.93,6.71,5.3246
2019,10,8,24.17,28.62,20.4,86.06,94.0,2.51,75.11,11.69,5.1574
2019,10,9,24.09,28.27,20.77,85.57,93.95,2.68,87.4,12.94,4.4054
2019,10,10,24.0,27.43,20.58,83.86,93.96,2.07,79.32,6.18,4.5437
2019,10,11,23.8,27.03,20.56,83.88,93.94,1.5,69.47,2.72,5.0818
2019,10,12,23.72,27.56,20.36,86.56,93.97,1.84,48.63,4.54,5.2229
2019,10,13,23.31,26.22,21.26,91.23,94.08,2.33,74.03,5.39,4.6085
2019,10,14,24.04,28.75,20.44,85.25,94.11,3.29,41.36,0.2,5.2613
2019,10,15,22.96,28.08,18.95,81.11,94.11,3.92,14.73,0.0,5.4984
2019,10,16,21.81,27.26,17.37,81.22,94.07,3.95,40.86,0.0,5.5423
2019,10,17,22.77,27.16,19.02,85.9,94.07,3.6,36.24,0.03,5.1098
2019,10,18,22.57,26.12,20.43,87.77,94.03,3.4,92.57,1.94,2.2459
2019,10,19,21.64,23.93,19.61,94.09,94.08,4.09,99.33,31.91,1.745
