-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2024 in LST
Location: latitude  12.9716   longitude 77.5946 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,CLOUD_AMT,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2019,3,1,28.17,36.12,20.07,49.33,91.65,2.95,47.12,0.01,6.5345
2019,3,2,27.78,35.28,21.68,51.76,91.77,4.54,49.72,0.08,5.6122
2019,3,3,27.36,34.43,20.14,50.39,91.74,2.8,45.38,0.0,5.623
2019,3,4,28.5,36.16,19.82,45.33,91.65,2.69,48.95,0.0,6.492
2019,3,5,30.15,37.03,22.14,34.61,91.59,2.13,65.0,0.0,5.8946
2019,3,6,29.71,37.19,22.12,29.14,91.65,2.33,41.66,0.0,6.7663
2019,3,7,29.69,38.97,21.89,23.99,91.58,2.23,22.78,0.0,7.219
2019,3,8,29.33,37.49,21.65,34.2,91.68,2.55,33.76,0.0,7.0735
2019,3,9,29.17,35.57,22.17,44.65,91.85,3.71,52.78,0.01,6.0084
2019,3,10,29.63,36.49,22.51,42.87,91.87,3.63,37.56,0.0,6.0242
2019,3,11,28.86,36.35,22.83,38.47,91.96,4.69,14.74,0.0,6.7082
2019,3,12,27.44,35.99,19.35,36.17,92.0,4.25,9.79,0.0,7.2264
2019,3,13,26.95,35.76,18.5,30.31,92.03,4.96,2.55,0.0,6.9617
2019,3,14,27.01,36.21,18.06,29.49,92.0,5.09,7.28,0.0,7.2888
2019,3,15,27.0,36.04,18.52,30.3,91.97,4.69,7.09,0.0,7.363
2019,3,16,26.5,36.07,16.89,34.67,91.96,4.65,0.62,0.0,7.3459
2019,3,17,26.16,36.06,15.99,36.41,91.92,3.7,0.28,0.0,7.4683
2019,3,18,27.1,36.19,18.13,46.42,91.9,3.45,3.47,0.0,7.237
2019,3,19,28.42,36.57,19.17,45.32,91.74,3.43,19.16,0.0,6.9595
2019,3,20,28.45,36.08,21.17,42.4,91.72,4.59,27.38,0.0,6.5566
2019,3,21,28.18,36.31,19.85,37.47,91.82,3.34,9.55,0.0,6.9979
2019,3,22,28.47,37.06,19.08,38.41,91.87,2.9,9.08,0.0,6.965
2019,3,23,29.53,37.68,20.56,40.52,91.82,2.86,14.03,0.0,6.8854
2019,3,24,30.09,38.51,22.39,31.9,91.75,4.07,20.3,0.0,6.8436
2019,3,25,29.12,38.07,20.56,35.09,91.76,4.37,5.19,0.0,7.3013
2019,3,26,28.71,37.4,20.28,35.38,91.88,4.31,2.06,0.0,7.4179
2019,3,27,28.8,38.06,20.35,30.99,91.98,4.15,6.82,0.0,7.3426
2019,3,28,29.07,39.11,19.36,32.74,91.9,4.16,2.93,0.0,7.5811
2019,3,29,29.96,38.98,20.24,25.75,91.72,3.12,29.19,0.0,6.7963
2019,3,30,29.76,38.18,21.4,28.82,91.72,3.75,5.56,0.0,7.1561
2019,3,31,29.99,38.4,21.37,28.85,91.77,3.07,17.34,0.0,7.2372
2019,4,1,30.39,38.46,21.74,26.92,91.75,3.76,15.23,0.0,7.241
2019,4,2,30.11,38.27,21.01,33.38,91.73,3.55,39.15,0.0,6.437
2019,4,3,29.93,37.9,21.75,35.5,91.72,4.67,17.92,0.01,6.9518
2019,4,4,28.76,37.44,19.6,34.85,91.87,4.51,4.97,0.0,7.5756
2019,4,5,29.49,38.17,20.39,39.08,91.87,3.78,27.43,0.0,7.1842
2019,4,6,29.47,38.13,20.82,32.64,91.83,3.96,9.5,0.0,7.3658
2019,4,7,29.43,37.2,21.16,33.61,91.73,3.81,35.08,0.0,6.889
2019,4,8,29.83,38.3,20.72,42.81,91.63,3.59,48.77,0.59,6.8647
2019,4,9,29.94,36.8,23.18,44.05,91.7,3.21,60.77,1.57,6.113
2019,4,10,30.74,37.97,23.7,38.23,91.73,4.48,26.89,0.11,6.9125
2019,4,11,29.09,36.2,21.51,39.5,91.7,2.73,30.35,0.03,6.9917
2019,4,12,30.47,38.87,22.22,31.0,91.64,3.36,16.59,0.0,7.2154
2019,4,13,29.62,37.88,20.85,34.78,91.67,3.95,3.33,0.0,7.5554
2019,4,14,29.81,38.8,21.11,28.78,91.71,4.69,3.86,0.0,7.4347
2019,4,15,29.21,38.14,20.36,25.55,91.71,3.28,3.13,0.0,7.6754
2019,4,16,30.22,38.3,21.28,34.87,91.68,3.18,16.04,0.0,7.4719
2019,4,17,29.01,35.69,22.91,49.81,91.76,2.67,62.73,3.84,5.7324
2019,4,18,29.4,35.68,24.34,48.32,91.71,2.96,60.45,5.62,6.5635
2019,4,19,29.3,36.91,22.82,51.72,91.61,2.1,63.76,2.67,6.7178
2019,4,20,27.12,33.68,22.9,62.65,91.54,2.75,60.7,3.01,6.3998
2019,4,21,27.73,34.89,21.36,59.89,91.48,2.37,71.01,0.77,6.5837
2019,4,22,28.29,35.36,22.62,54.86,91.48,2.87,59.97,3.61,6.2179
2019,4,23,26.47,31.79,20.87,57.91,91.64,3.43,65.78,1.71,6.5909
2019,4,24,28.55,36.71,20.74,44.22,91.66,3.92,41.67,0.0,7.224
2019,4,25,28.61,37.42,20.22,37.87,91.67,3.41,43.3,0.0,6.8635
2019,4,26,29.78,38.87,20.5,41.16,91.56,4.25,81.57,0.0,6.1378
2019,4,27,29.8,39.01,20.58,38.71,91.53,3.73,72.3,0.01,6.1351
2019,4,28,30.09,38.43,22.88,41.63,91.53,3.66,98.97,0.0,4.8638
2019,4,29,30.09,37.76,22.79,40.32,91.53,2.74,97.18,0.0,5.3647
2019,4,30,29.22,36.57,23.64,55.06,91.44,3.79,82.66,15.07,5.28
2019,5,1,26.95,33.5,22.07,65.41,91.36,4.88,98.52,25.11,4.5468
2019,5,2,27.7,37.0,20.19,55.45,91.37,5.17,85.98,0.0,6.4025
2019,5,3,28.06,36.69,20.92,55.63,91.47,4.33,64.71,0.0,7.0238
2019,5,4,27.8,35.85,19.72,52.89,91.7,3.0,88.75,0.0,6.5066
2019,5,5,28.99,36.46,21.34,54.3,91.77,1.91,49.7,0.57,6.5436
2019,5,6,29.32,35.74,23.79,54.01,91.66,1.82,56.31,0.97,6.8304
2019,5,7,28.0,35.54,23.52,59.92,91.62,3.73,90.1,8.89,5.4624
2019,5,8,25.87,31.2,21.89,71.34,91.66,4.65,81.32,3.22,5.8327
2019,5,9,27.74,34.96,20.29,60.19,91.55,3.59,78.89,2.16,6.143
2019,5,10,28.93,36.63,20.47,54.59,91.52,3.12,46.44,0.56,6.7176
2019,5,11,28.89,35.98,22.11,55.87,91.64,2.04,55.16,0.55,6.222
2019,5,12,29.02,35.27,23.26,57.21,91.59,1.67,60.17,1.5,6.0134
2019,5,13,28.8,35.2,22.07,58.32,91.54,1.91,45.8,1.1,6.1742
2019,5,14,28.12,34.15,22.86,58.69,91.55,2.86,55.9,2.83,6.3727
2019,5,15,27.98,33.62,22.78,63.19,91.61,2.51,73.2,4.6,6.0
2019,5,16,28.95,35.73,22.61,58.54,91.66,2.07,45.75,1.76,6.4524
2019,5,17,27.67,32.95,23.41,63.83,91.68,1.66,53.52,7.82,6.072
2019,5,18,28.2,35.51,21.07,60.42,91.56,2.18,59.6,0.98,6.7872
2019,5,19,29.95,36.89,23.19,52.18,91.55,2.33,20.79,2.84,7.0157
2019,5,20,29.38,36.36,23.11,50.65,91.62,2.74,23.47,0.0,6.8467
2019,5,21,29.47,37.48,21.95,44.78,91.62,2.88,16.11,0.18,6.821
2019,5,22,28.14,33.63,23.3,60.99,91.6,2.25,34.0,2.88,6.4687
2019,5,23,27.82,32.92,22.64,63.8,91.58,1.71,51.12,1.96,5.7468
2019,5,24,28.73,35.34,22.68,61.78,91.58,1.98,77.93,0.48,6.2602
2019,5,25,27.45,32.74,22.64,67.34,91.52,4.09,63.54,6.11,6.6226
2019,5,26,27.23,32.82,22.21,70.72,91.45,3.32,62.67,10.91,6.948
2019,5,27,28.51,34.84,22.67,64.19,91.42,2.53,32.02,3.45,7.0174
2019,5,28,29.42,35.31,23.51,57.83,91.38,2.01,46.79,2.13,6.4368
2019,5,29,25.79,30.14,22.94,74.72,91.41,3.7,59.05,4.32,6.5774
2019,5,30,26.34,32.51,22.27,69.01,91.38,3.02,72.0,3.02,6.2378
2019,5,31,25.04,28.34,21.95,77.79,91.44,3.55,76.21,3.14,6.1138
2019,6,1,26.51,32.3,20.78,70.54,91.48,3.53,81.24,1.86,6.3084
2019,6,2,28.06,35.69,21.35,67.29,91.42,3.11,80.89,9.63,5.1773
2019,6,3,25.65,30.42,22.37,73.9,91.49,3.62,96.8,0.15,5.4965
2019,6,4,26.68,32.6,21.79,71.67,91.39,2.91,92.58,6.3,6.2563
2019,6,5,26.2,30.61,21.38,73.97,91.39,2.32,96.84,11.35,5.5483
2019,6,6,26.7,32.58,21.91,72.44,91.36,2.22,53.07,1.27,6.625
2019,6,7,26.88,31.98,22.08,71.73,91.44,1.46,87.46,4.02,5.5123
2019,6,8,26.03,31.37,22.21,71.51,91.45,3.35,60.64,0.97,5.5762
2019,6,9,26.85,34.88,21.45,63.42,91.38,5.23,59.99,0.39,6.6722
2019,6,10,25.51,32.67,19.78,67.58,91.34,5.03,99.19,0.0,5.215
2019,6,11,25.89,32.55,20.76,66.14,91.38,7.06,89.37,0.0,5.2313
2019,6,12,26.27,32.76,21.55,67.78,91.44,7.65,89.32,0.0,3.9348
2019,6,13,25.17,30.14,21.34,69.13,91.51,7.19,93.02,0.0,4.9843
2019,6,14,25.47,31.82,20.67,63.51,91.51,6.74,69.68,0.26,5.537
2019,6,15,26.52,33.74,21.23,64.54,91.53,5.7,27.16,0.72,7.0068
2019,6,16,26.74,33.88,21.34,64.81,91.57,5.27,48.14,0.03,6.7903
2019,6,17,26.15,31.99,21.22,65.73,91.6,5.52,94.82,0.0,5.9844
2019,6,18,26.41,33.06,20.95,65.7,91.49,5.0,86.65,0.08,5.5543
2019,6,19,27.34,34.99,21.69,64.34,91.4,5.55,63.11,3.25,6.5938
2019,6,20,26.21,32.87,21.05,61.81,91.43,6.37,70.51,0.68,6.2986
2019,6,21,24.85,30.21,20.21,66.74,91.38,5.08,96.28,0.01,4.7218
2019,6,22,24.8,30.34,20.51,71.34,91.32,5.71,98.43,1.95,5.4341
2019,6,23,24.43,29.92,19.96,72.17,91.22,5.24,89.17,4.16,4.8394
2019,6,24,25.39,31.94,20.19,67.82,91.31,4.85,85.21,3.7,5.431
2019,6,25,25.7,32.82,20.58,64.34,91.47,4.73,83.62,0.43,5.5745
2019,6,26,24.57,29.21,21.32,73.57,91.53,4.55,98.08,0.8,4.752
2019,6,27,25.55,32.07,20.92,71.08,91.43,5.76,88.35,2.9,5.5615
2019,6,28,25.2,30.42,20.85,70.39,91.44,6.42,57.51,0.16,6.7193
2019,6,29,24.7,28.92,21.28,71.39,91.43,6.49,87.93,0.0,5.8886
2019,6,30,24.8,29.11,20.53,71.32,91.42,6.51,98.56,0.02,4.8502
2019,7,1,26.44,33.29,21.39,66.56,91.34,6.39,93.51,0.04,5.8519
2019,7,2,25.66,31.54,21.1,69.93,91.39,6.32,97.73,0.01,5.7761
2019,7,3,25.8,31.31,21.69,68.97,91.45,6.73,94.65,0.0,5.4576
2019,7,4,25.68,30.47,21.87,69.94,91.44,7.01,77.29,0.21,5.1264
2019,7,5,25.02,29.76,21.75,73.9,91.36,7.4,91.29,1.19,4.319
2019,7,6,24.49,28.46,21.56,74.91,91.39,7.63,99.5,0.46,4.6469
2019,7,7,24.98,30.56,20.88,70.3,91.46,7.46,78.19,0.13,5.5762
2019,7,8,25.36,31.67,21.02,68.88,91.57,7.64,78.48,0.01,5.4574
2019,7,9,24.3,29.51,20.3,75.0,91.54,6.42,92.62,0.34,4.8977
2019,7,10,24.65,31.34,20.65,67.56,91.55,7.09,93.99,0.79,4.9164
2019,7,11,23.95,30.73,20.01,69.44,91.69,6.09,96.55,1.4,5.1816
2019,7,12,25.63,31.86,19.6,64.16,91.7,3.29,77.54,2.13,5.8006
2019,7,13,25.54,32.28,19.97,66.39,91.71,4.17,87.76,10.17,4.854
2019,7,14,24.73,29.79,21.19,75.26,91.67,3.96,98.6,8.29,5.9203
2019,7,15,24.86,31.07,20.27,68.37,91.53,4.42,69.2,2.93,5.898
2019,7,16,24.43,30.18,20.1,69.76,91.53,4.44,87.86,0.86,5.1401
2019,7,17,23.89,29.15,19.89,70.55,91.44,4.95,94.89,1.11,4.8902
2019,7,18,21.57,23.72,18.98,80.68,91.28,5.36,99.02,7.38,5.0962
2019,7,19,22.87,26.84,19.45,79.49,91.13,4.65,99.23,1.17,4.6639
2019,7,20,24.3,30.25,20.25,74.05,91.17,5.72,91.94,0.19,4.241
2019,7,21,24.64,30.13,20.65,73.42,91.18,7.07,90.48,0.32,4.429
2019,7,22,23.42,26.85,20.53,78.97,91.24,6.52,98.99,4.44,3.2417
2019,7,23,23.17,29.06,19.29,75.84,91.34,6.44,99.41,4.55,4.4222
2019,7,24,23.78,29.44,19.05,75.32,91.47,5.63,86.84,1.27,5.7067
2019,7,25,24.26,31.38,19.51,72.59,91.57,5.24,99.79,5.3,4.6241
2019,7,26,23.28,28.76,19.71,75.93,91.57,5.82,99.81,0.32,2.7324
2019,7,27,23.72,29.8,19.37,73.14,91.52,6.05,96.13,0.05,5.0167
2019,7,28,24.06,30.6,19.71,72.85,91.47,6.72,95.58,1.04,5.1007
2019,7,29,24.02,29.28,19.81,74.56,91.47,6.16,98.92,0.27,4.5271
2019,7,30,23.79,29.12,20.1,69.86,91.6,6.44,99.12,0.0,4.105
2019,7,31,24.43,31.44,19.37,67.31,91.66,5.93,61.15,0.0,5.9664
2019,8,1,25.67,32.94,20.17,67.37,91.61,6.06,67.41,0.06,6.0024
2019,8,2,24.27,29.89,20.35,69.55,91.6,7.28,99.55,0.01,4.0642
2019,8,3,23.82,28.38,20.52,73.98,91.67,7.08,95.99,0.05,4.8218
2019,8,4,23.43,28.99,19.0,66.71,91.58,7.24,97.96,0.09,4.3421
2019,8,5,22.36,26.28,19.94,80.28,91.53,8.01,99.34,2.25,3.7949
2019,8,6,23.11,28.19,19.83,75.53,91.43,8.38,99.85,1.96,2.8121
2019,8,7,23.68,27.76,20.09,75.88,91.34,9.63,99.74,1.76,3.2587
2019,8,8,23.89,29.0,20.41,77.24,91.26,10.18,99.63,6.17,2.7955
2019,8,9,24.17,29.81,20.68,74.34,91.43,9.64,99.47,2.08,3.1082
2019,8,10,24.02,29.59,19.92,71.62,91.47,9.05,99.59,0.01,3.2138
2019,8,11,24.36,31.4,19.52,71.46,91.45,6.94,83.35,2.02,4.2703
2019,8,12,23.76,29.76,18.93,73.24,91.46,6.59,93.72,5.87,4.6555
2019,8,13,24.54,31.13,19.77,71.96,91.47,6.0,99.23,0.5,4.6646
2019,8,14,24.2,30.57,20.12,75.73,91.56,5.27,99.64,3.84,4.6894
2019,8,15,24.03,30.5,19.51,75.6,91.63,5.39,96.28,0.45,4.6464
2019,8,16,23.9,29.81,20.41,77.52,91.57,5.02,94.7,16.26,4.1472
2019,8,17,23.36,28.26,20.35,80.64,91.48,5.26,99.68,19.01,2.7948
2019,8,18,22.39,25.81,19.99,85.36,91.57,4.33,99.52,27.56,2.7619
2019,8,19,23.65,28.25,19.94,82.15,91.63,2.64,84.65,15.85,5.8495
2019,8,20,23.17,26.52,20.77,86.54,91.6,3.35,99.13,10.45,3.7591
2019,8,21,21.88,24.63,19.84,87.52,91.57,5.26,99.61,8.05,4.3759
2019,8,22,21.83,25.6,19.08,84.84,91.54,4.96,99.56,2.62,3.6492
2019,8,23,22.1,26.5,18.73,84.0,91.59,6.0,96.83,1.46,4.8382
2019,8,24,22.54,28.1,18.27,81.37,91.59,5.34,93.73,0.04,4.7714
2019,8,25,22.46,27.22,18.99,79.44,91.54,5.69,91.91,0.23,5.1653
2019,8,26,23.29,29.36,18.99,76.13,91.55,5.85,78.28,0.2,4.9375
2019,8,27,23.24,29.17,18.53,76.33,91.5,5.04,84.83,0.03,5.6124
2019,8,28,23.04,28.09,19.6,78.47,91.54,5.12,75.15,0.3,5.4566
2019,8,29,23.66,28.83,19.83,79.89,91.52,4.77,84.49,3.85,5.2903
2019,8,30,23.09,27.39,20.23,78.8,91.38,6.18,86.85,0.46,5.3942
2019,8,31,23.45,28.95,19.92,77.84,91.28,6.08,99.37,0.04,3.7051
2019,9,1,22.41,26.16,19.94,81.9,91.47,5.47,99.62,0.36,3.9943
2019,9,2,22.88,28.5,19.64,79.99,91.58,5.79,99.57,7.76,3.8633
2019,9,3,23.2,29.22,18.96,79.63,91.49,6.14,98.97,4.51,3.96
2019,9,4,22.22,26.8,19.54,79.46,91.45,6.82,98.35,1.21,3.8998
2019,9,5,23.13,28.69,19.46,77.7,91.42,7.22,95.34,2.01,4.3414
2019,9,6,23.6,28.57,19.84,80.14,91.42,6.94,96.47,1.22,4.386
2019,9,7,23.98,30.04,19.88,76.91,91.49,7.15,95.94,0.26,4.9296
2019,9,8,23.8,29.28,20.45,77.31,91.59,6.57,82.92,0.12,4.6946
2019,9,9,23.25,27.93,19.35,78.79,91.55,6.02,92.7,0.02,4.8281
2019,9,10,24.65,30.37,20.14,77.27,91.52,4.75,72.94,0.74,5.2289
2019,9,11,24.34,29.54,20.56,78.91,91.61,4.49,98.84,0.74,4.1736
2019,9,12,23.02,27.3,20.29,83.37,91.75,4.53,98.17,10.96,5.544
2019,9,13,23.25,28.19,19.77,80.99,91.78,4.06,89.12,4.37,5.6491
2019,9,14,23.87,29.48,19.41,78.78,91.72,3.71,85.47,2.45,5.6758
2019,9,15,23.96,29.27,19.97,78.29,91.7,3.57,88.22,5.06,4.9426
2019,9,16,23.65,29.62,19.98,78.65,91.57,5.0,95.96,10.02,4.1347
2019,9,17,22.65,27.0,19.97,85.31,91.46,3.78,98.03,11.92,4.1688
2019,9,18,22.83,27.45,19.85,85.46,91.46,3.79,89.16,8.75,4.3927
2019,9,19,22.15,25.39,20.01,87.2,91.55,3.52,97.68,5.04,4.9879
2019,9,20,23.15,28.06,18.82,78.25,91.59,2.76,88.78,2.27,5.0683
2019,9,21,24.73,30.75,19.11,76.81,91.52,2.09,46.69,1.48,6.6715
2019,9,22,22.44,24.39,20.86,91.09,91.58,2.14,98.19,16.52,4.3368
2019,9,23,23.09,27.11,19.83,86.71,91.57,2.49,89.66,19.09,5.7082
2019,9,24,21.82,24.04,19.97,92.87,91.5,2.59,97.2,28.09,5.2344
2019,9,25,22.41,24.72,20.2,91.34,91.55,3.58,95.18,12.36,4.8974
2019,9,26,22.35,26.04,19.4,85.8,91.89,5.01,97.63,1.78,5.0606
2019,9,27,22.82,28.14,18.61,83.16,92.03,2.06,50.63,0.57,5.7317
2019,9,28,22.96,28.52,18.77,83.7,91.94,2.76,51.99,1.59,5.7031
2019,9,29,22.73,27.45,19.21,82.23,91.97,3.23,57.33,0.04,6.2405
2019,9,30,21.79,26.08,18.35,84.1,91.94,3.11,72.89,0.0,5.3484
2019,10,1,23.19,28.26,17.75,80.56,91.88,1.82,64.03,9.26,5.5339
2019,10,2,23.68,28.59,19.66,82.53,91.87,1.71,58.39,8.87,6.3787
2019,10,3,23.66,28.34,19.71,84.2,91.82,1.78,52.28,11.65,6.1735
2019,10,4,23.31,27.65,20.29,85.89,91.76,1.71,61.63,21.86,5.8481
2019,10,5,22.51,25.77,20.32,90.29,91.68,2.02,72.89,10.15,5.8548
2019,10,6,22.68,25.78,19.95,86.84,91.74,2.22,70.5,2.51,5.2793
2019,10,7,22.86,25.81,20.02,86.5,91.77,1.47,75.25,9.54,5.3477
2019,10,8,23.64,27.44,20.55,84.61,91.69,1.12,67.73,7.71,5.8968
2019,10,9,23.14,26.76,20.51,88.95,91.63,1.04,59.03,3.96,5.4876
2019,10,10,23.0,26.48,19.86,85.55,91.7,1.64,57.06,0.87,4.8216
2019,10,11,23.05,26.98,19.88,86.44,91.7,2.33,70.53,0.31,5.2058
2019,10,12,23.29,27.61,19.63,84.7,91.73,2.79,61.5,0.43,5.4833
2019,10,13,23.48,28.25,19.79,84.7,91.77,2.6,61.26,0.52,5.5776
2019,10,14,23.5,28.06,20.35,85.57,91.78,2.73,39.57,0.54,6.108
2019,10,15,22.96,27.23,20.15,87.76,91.78,3.11,74.65,3.02,4.8523
2019,10,16,22.43,26.66,19.63,86.39,91.76,3.46,96.88,7.26,4.5617
2019,10,17,22.23,26.81,19.08,86.35,91.76,3.07,97.5,2.25,3.8986
2019,10,18,22.43,26.66,19.56,88.37,91.75,3.51,93.72,7.8,4.1004
2019,10,19,22.53,27.08,19.76,86.89,91.81,3.49,96.64,4.71,4.9406
2019,10,20,22.25,26.67,19.18,87.89,91.81,3.33,78.51,14.5,4.2043
