-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2024 in LST
Location: latitude  12.9141   longitude 74.856 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 162.98 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,CLOUD_AMT,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2019,3,1,27.94,34.88,22.35,50.56,99.07,3.82,5.4,0.0,6.9617
2019,3,2,28.0,32.35,24.05,56.71,99.2,2.91,45.68,0.45,6.0434
2019,3,3,28.24,33.1,24.44,59.91,99.2,3.4,39.96,0.23,6.253
2019,3,4,28.03,33.12,23.91,62.51,99.11,3.28,44.42,0.0,5.7742
2019,3,5,27.89,33.2,23.79,64.28,99.13,3.38,19.91,0.0,6.461
2019,3,6,27.56,33.22,23.45,62.19,99.19,3.77,22.94,0.0,6.5791
2019,3,7,27.34,33.84,22.19,56.29,99.08,3.56,23.39,0.0,6.9017
2019,3,8,27.15,33.96,21.86,61.24,99.23,2.43,28.35,0.0,6.66
2019,3,9,28.7,35.19,24.31,62.77,99.32,3.0,34.1,0.02,6.6718
2019,3,10,28.63,34.65,24.69,64.52,99.33,2.39,55.34,0.23,6.1498
2019,3,11,28.42,33.28,25.15,66.32,99.42,2.72,84.14,0.61,5.6563
2019,3,12,29.29,34.95,25.3,58.43,99.41,3.27,40.09,0.02,6.4358
2019,3,13,29.48,35.3,25.09,53.7,99.4,3.33,13.18,0.0,6.5654
2019,3,14,29.79,36.11,25.01,49.12,99.35,2.86,3.12,0.0,6.9518
2019,3,15,29.72,35.67,25.11,51.45,99.32,2.69,8.33,0.0,6.8009
2019,3,16,29.64,35.99,25.31,52.35,99.3,2.69,10.33,0.0,6.6612
2019,3,17,29.34,35.77,24.75,58.21,99.33,3.0,13.6,0.0,6.6958
2019,3,18,28.98,34.83,24.49,61.56,99.31,2.83,14.95,0.0,6.8294
2019,3,19,28.82,34.66,24.51,61.66,99.17,2.85,14.33,0.0,6.8678
2019,3,20,29.04,34.24,24.92,57.45,99.16,2.66,21.39,0.0,6.4361
2019,3,21,29.24,34.97,25.01,52.45,99.25,2.91,14.72,0.0,6.822
2019,3,22,29.43,35.62,25.04,56.02,99.28,3.13,14.32,0.0,6.8988
2019,3,23,29.11,34.92,24.87,60.73,99.26,2.83,24.33,0.0,6.8683
2019,3,24,29.63,35.82,25.41,61.14,99.15,2.82,28.64,0.02,6.6494
2019,3,25,30.24,36.53,25.69,60.76,99.11,2.84,31.39,0.04,6.5513
2019,3,26,30.05,35.41,26.59,64.48,99.26,2.62,8.68,0.09,6.7555
2019,3,27,29.9,35.04,26.52,65.05,99.45,3.24,24.25,0.27,6.4829
2019,3,28,30.21,36.36,26.36,64.74,99.3,2.94,17.44,0.3,6.7723
2019,3,29,29.5,33.92,26.63,68.85,99.19,2.48,24.79,0.34,6.4584
2019,3,30,29.44,34.43,26.04,65.07,99.18,2.56,25.44,1.02,6.4243
2019,3,31,29.54,35.29,25.95,63.75,99.24,2.22,12.05,0.5,6.8237
2019,4,1,29.53,34.78,26.14,64.88,99.22,2.3,24.66,0.21,6.6506
2019,4,2,29.71,34.95,26.12,65.55,99.16,2.53,52.23,0.99,6.3782
2019,4,3,30.14,36.1,26.08,60.58,99.09,2.75,27.91,0.71,6.7462
2019,4,4,29.75,35.08,26.22,62.85,99.28,2.45,45.57,1.07,6.7555
2019,4,5,29.89,35.37,26.13,64.66,99.32,2.36,9.54,1.19,7.0373
2019,4,6,30.2,35.8,26.25,60.85,99.25,3.48,20.38,0.34,6.9804
2019,4,7,29.87,35.07,26.25,66.09,99.13,3.01,31.08,0.38,6.4848
2019,4,8,29.91,35.35,26.44,65.01,99.04,2.53,36.87,0.62,6.5458
2019,4,9,30.1,35.67,26.34,63.35,99.11,2.59,28.18,0.56,6.8189
2019,4,10,30.58,36.48,26.65,61.17,99.11,2.61,35.4,0.53,6.7416
2019,4,11,30.06,35.11,26.84,65.67,99.1,2.38,48.26,4.52,6.8062
2019,4,12,30.08,35.97,26.06,66.86,99.01,2.58,27.88,3.09,6.9322
2019,4,13,30.4,36.16,26.29,65.13,99.02,2.26,12.15,0.63,7.0363
2019,4,14,30.69,36.56,26.53,63.93,99.04,2.28,13.26,1.04,7.0702
2019,4,15,30.21,35.06,26.92,67.13,99.12,2.44,5.01,1.12,7.139
2019,4,16,30.11,34.43,26.83,66.19,99.11,2.53,8.67,0.48,6.9048
2019,4,17,30.06,35.0,26.24,63.58,99.14,3.09,52.61,1.04,6.8297
2019,4,18,30.58,37.09,26.26,59.33,99.07,3.43,53.45,1.6,7.0106
2019,4,19,29.96,34.74,26.51,61.37,99.04,2.93,63.43,0.64,6.834
2019,4,20,30.2,35.35,26.56,59.67,98.9,2.95,14.91,0.01,7.1328
2019,4,21,29.63,34.01,26.25,62.76,98.91,2.81,33.05,0.25,6.833
2019,4,22,30.68,36.74,26.48,60.24,98.85,3.46,32.93,0.1,7.1194
2019,4,23,30.49,35.9,27.05,62.7,98.98,2.7,76.88,0.94,6.5654
2019,4,24,31.11,37.34,26.98,60.19,99.01,3.01,34.24,0.81,6.9972
2019,4,25,30.37,35.56,27.03,66.04,99.05,2.93,56.83,0.77,6.7814
2019,4,26,30.76,36.64,26.78,64.53,98.95,2.98,71.46,0.3,6.1409
2019,4,27,31.03,36.63,26.91,62.76,98.89,2.67,56.27,0.09,6.2172
2019,4,28,31.02,36.29,27.72,62.81,98.91,2.3,93.49,0.14,4.9891
2019,4,29,30.37,34.42,27.6,66.19,98.97,2.37,90.49,0.56,5.9597
2019,4,30,28.62,31.8,26.26,76.8,99.01,3.1,93.93,1.22,5.0856
2019,5,1,29.42,33.24,26.98,68.44,98.89,2.79,92.36,0.66,5.6561
2019,5,2,29.28,33.29,26.37,66.72,98.9,2.57,77.75,0.08,6.3401
2019,5,3,29.34,33.64,26.35,62.42,99.04,3.05,71.44,0.03,6.701
2019,5,4,28.97,33.66,25.27,62.34,99.24,3.13,83.06,0.0,6.4601
2019,5,5,29.72,34.7,26.1,62.71,99.25,3.76,28.67,0.02,6.6869
2019,5,6,30.29,36.09,26.42,65.06,99.1,3.73,42.57,0.31,6.775
2019,5,7,28.64,31.28,26.85,74.54,99.16,3.34,71.8,1.21,5.0726
2019,5,8,28.87,32.16,26.46,68.98,99.23,4.03,57.57,0.35,5.9381
2019,5,9,29.06,33.21,26.11,61.63,99.11,4.09,17.24,0.0,6.9547
2019,5,10,29.87,35.37,25.84,64.15,99.0,4.34,12.31,0.0,7.0022
2019,5,11,29.98,34.67,26.62,65.26,99.1,3.84,18.38,0.03,6.7598
2019,5,12,29.82,34.93,26.45,65.74,99.05,3.62,26.93,0.63,6.7766
2019,5,13,29.64,34.3,26.24,67.37,99.02,3.75,33.42,0.78,6.7219
2019,5,14,30.03,34.59,26.89,65.16,99.0,3.55,40.22,0.13,6.3756
2019,5,15,29.87,34.44,27.0,65.93,99.06,3.42,29.73,0.23,6.8585
2019,5,16,29.74,34.43,26.34,64.82,99.12,3.33,22.88,0.14,6.8352
2019,5,17,29.67,34.25,26.47,67.88,99.11,3.55,35.98,0.17,6.6583
2019,5,18,30.07,35.19,26.65,68.5,98.97,3.14,47.57,0.24,6.5774
2019,5,19,29.82,33.95,26.98,70.89,98.96,2.21,59.2,0.96,6.3122
2019,5,20,29.58,33.05,27.21,70.03,99.03,2.01,84.45,1.16,4.2091
2019,5,21,30.06,34.13,27.43,64.26,99.06,2.29,52.13,1.11,6.2508
2019,5,22,30.18,35.24,26.52,66.43,98.99,2.72,71.13,0.89,6.299
2019,5,23,28.88,31.14,27.28,75.56,99.02,2.33,64.6,1.5,6.1406
2019,5,24,29.15,33.3,26.43,71.61,99.06,2.23,93.31,1.3,6.1346
2019,5,25,28.71,32.03,26.49,76.27,99.04,2.47,68.26,5.49,6.4397
2019,5,26,29.38,32.88,26.94,73.16,98.92,2.63,69.08,1.02,6.5004
2019,5,27,30.05,34.73,26.45,66.63,98.84,3.24,40.24,0.83,6.7488
2019,5,28,29.76,33.37,27.03,72.14,98.82,3.02,60.43,0.99,6.0686
2019,5,29,28.17,31.32,26.14,73.25,98.86,2.73,98.4,4.99,4.3394
2019,5,30,29.27,32.73,26.18,73.84,98.81,2.96,92.64,2.33,5.9194
2019,5,31,29.04,32.55,26.94,75.25,98.87,2.47,96.0,2.8,4.7966
2019,6,1,29.58,33.23,26.78,72.78,98.91,2.5,80.19,3.33,5.7828
2019,6,2,29.45,32.7,27.29,74.27,98.92,2.44,72.6,4.73,5.9976
2019,6,3,27.65,29.28,25.33,76.17,98.97,1.89,84.42,11.57,6.0859
2019,6,4,27.49,30.88,24.64,68.24,98.93,2.25,99.13,0.1,5.55
2019,6,5,28.41,31.21,26.49,79.23,98.83,2.24,92.86,7.98,5.8678
2019,6,6,28.95,32.8,26.61,76.84,98.79,3.24,92.85,7.47,5.1182
2019,6,7,28.65,31.92,26.47,75.91,98.88,2.24,93.09,2.07,5.5891
2019,6,8,28.93,32.43,26.61,78.13,98.83,2.38,81.82,4.27,6.1013
2019,6,9,29.02,32.46,26.9,74.2,98.75,5.59,83.52,2.08,6.0746
2019,6,10,28.08,31.19,25.92,80.02,98.61,6.28,99.55,14.09,2.1214
2019,6,11,28.21,30.75,26.43,79.19,98.71,6.03,96.41,22.45,3.0998
2019,6,12,28.22,30.68,26.68,80.63,98.85,6.01,97.32,25.53,3.2489
2019,6,13,27.69,29.98,26.06,82.45,98.97,4.29,98.16,27.44,3.1728
2019,6,14,27.78,30.28,25.82,83.83,98.94,3.01,73.27,20.02,5.2104
2019,6,15,28.01,30.08,26.67,85.97,98.99,3.29,27.78,22.46,6.7049
2019,6,16,27.93,30.16,26.42,84.57,99.06,2.57,35.37,5.56,6.7639
2019,6,17,27.9,30.35,26.13,83.12,99.12,2.8,88.4,5.56,5.7754
2019,6,18,27.69,29.7,26.37,84.07,98.98,3.04,92.04,22.2,5.4031
2019,6,19,27.88,29.97,26.4,86.19,98.9,3.64,87.41,40.18,5.3597
2019,6,20,26.95,28.62,25.56,86.61,98.97,2.79,95.88,43.25,2.7562
2019,6,21,26.17,27.88,24.82,87.53,98.88,2.2,99.32,10.7,3.1063
2019,6,22,25.94,27.12,24.9,84.97,98.85,2.88,99.51,13.95,3.4949
2019,6,23,26.81,29.12,25.04,80.53,98.7,3.5,96.84,10.85,4.7741
2019,6,24,27.15,30.03,24.93,78.79,98.79,2.59,80.54,2.91,4.9354
2019,6,25,27.39,29.91,25.7,81.28,98.95,2.05,75.78,17.48,4.7131
2019,6,26,27.2,28.99,26.02,86.79,98.99,3.01,91.84,23.12,5.0513
2019,6,27,27.29,29.13,26.14,85.35,98.93,4.43,86.69,13.27,5.5421
2019,6,28,27.56,29.82,26.05,82.68,98.94,4.88,60.75,11.82,6.3053
2019,6,29,27.22,28.83,26.19,83.76,98.95,4.82,98.14,17.82,5.2207
2019,6,30,27.28,29.34,25.98,85.32,98.91,4.87,96.34,16.52,5.2812
2019,7,1,27.31,29.36,25.95,84.86,98.85,4.28,86.2,20.77,6.053
2019,7,2,27.37,29.49,25.98,85.07,98.89,4.64,78.59,17.39,6.3384
2019,7,3,27.34,29.06,26.12,86.98,98.93,4.54,95.61,16.1,4.7818
2019,7,4,27.34,28.78,26.26,87.88,98.92,4.5,77.09,19.17,4.937
2019,7,5,27.34,28.83,26.38,87.26,98.86,5.12,96.42,26.66,4.6747
2019,7,6,27.37,29.1,26.32,87.81,98.87,4.78,99.16,21.66,4.6162
2019,7,7,27.19,29.02,25.72,87.17,98.93,4.63,72.83,13.24,5.8862
2019,7,8,27.25,28.97,25.9,87.01,99.06,4.07,90.99,21.49,5.7322
2019,7,9,26.72,28.24,25.63,91.43,98.96,3.95,92.48,48.19,5.0635
2019,7,10,26.3,27.72,25.43,86.75,99.08,3.62,99.69,40.48,1.0032
2019,7,11,25.99,28.08,24.57,86.02,99.19,2.26,98.14,21.25,3.1229
2019,7,12,26.25,29.16,23.85,82.32,99.21,1.51,89.12,16.5,5.2447
2019,7,13,26.72,29.1,24.87,86.66,99.21,2.26,91.82,14.35,4.8583
2019,7,14,26.44,28.22,24.97,89.52,99.18,2.99,99.82,37.71,1.8994
2019,7,15,25.65,27.84,24.37,85.46,99.13,3.26,98.18,20.17,3.649
2019,7,16,25.29,27.0,24.1,84.47,99.15,3.02,95.08,13.25,5.3791
2019,7,17,25.65,27.92,24.0,84.09,99.02,3.55,98.84,4.99,3.7762
2019,7,18,25.08,26.59,23.87,86.87,98.85,3.22,97.4,27.04,3.1802
2019,7,19,25.68,27.47,24.32,89.08,98.63,5.08,99.66,51.31,1.8444
2019,7,20,26.1,27.78,24.89,88.46,98.63,5.91,99.44,49.49,3.7015
2019,7,21,26.32,27.83,25.34,90.43,98.65,6.34,99.39,55.87,2.339
2019,7,22,25.98,27.56,24.76,89.72,98.73,5.88,99.79,93.35,2.1799
2019,7,23,25.51,26.92,24.46,88.68,98.86,4.23,99.71,41.98,1.7513
2019,7,24,25.65,27.2,24.38,88.8,98.99,3.28,99.73,33.79,2.021
2019,7,25,26.01,28.02,24.48,89.05,99.11,2.72,99.56,18.3,3.6017
2019,7,26,25.51,26.72,24.58,90.87,99.09,2.38,99.88,21.18,2.059
2019,7,27,25.75,27.44,24.3,89.43,99.03,2.83,93.66,14.56,5.6762
2019,7,28,26.04,27.81,24.72,86.65,99.02,3.82,94.89,9.13,5.7166
2019,7,29,26.08,27.75,24.81,88.85,99.0,4.36,95.28,14.37,5.3544
2019,7,30,25.77,27.01,24.83,90.03,99.11,2.48,99.6,13.01,4.1364
2019,7,31,26.12,27.82,24.58,89.64,99.17,3.02,68.42,10.66,6.3835
2019,8,1,26.7,28.87,25.34,86.4,99.14,4.25,34.23,6.09,6.6228
2019,8,2,26.33,27.99,25.13,88.47,99.12,4.29,96.78,15.59,5.0566
2019,8,3,26.31,27.7,25.22,89.48,99.19,3.66,98.07,25.17,4.9344
2019,8,4,26.3,28.29,24.74,86.46,99.1,3.44,98.56,31.38,4.4311
2019,8,5,25.9,27.26,25.15,90.69,99.06,4.44,99.13,58.12,3.905
2019,8,6,26.11,27.82,25.19,87.9,99.0,4.85,99.76,89.29,1.3918
2019,8,7,25.99,27.38,25.07,91.04,98.93,5.8,99.84,99.16,3.2028
2019,8,8,26.1,26.97,25.01,92.73,98.84,5.93,99.39,70.72,1.9776
2019,8,9,26.3,27.34,25.38,91.43,98.98,5.6,99.95,89.08,1.0476
2019,8,10,26.09,27.52,25.04,89.58,99.03,4.04,99.61,57.88,1.11
2019,8,11,25.98,27.68,24.8,90.54,99.0,3.35,96.17,40.87,3.3518
2019,8,12,25.67,27.51,24.21,90.23,99.02,3.56,94.77,84.37,4.1066
2019,8,13,25.64,27.3,24.32,90.66,99.04,3.4,99.66,56.84,2.1014
2019,8,14,25.5,27.03,24.36,91.72,99.11,4.01,99.03,47.42,3.4716
2019,8,15,25.51,27.11,24.23,90.77,99.17,3.49,98.08,29.97,3.7498
2019,8,16,25.56,27.27,24.22,91.56,99.1,2.96,99.73,31.88,2.929
2019,8,17,25.45,26.76,24.48,91.28,99.01,2.77,99.01,23.32,4.4218
2019,8,18,25.36,26.95,24.11,89.82,99.09,2.59,99.27,18.63,4.0543
2019,8,19,25.26,26.69,24.16,90.11,99.17,2.63,96.32,16.2,4.735
2019,8,20,25.16,27.11,24.04,89.37,99.17,2.77,93.8,10.44,5.339
2019,8,21,24.94,26.63,23.79,88.63,99.15,2.66,99.11,37.75,2.8596
2019,8,22,24.84,26.77,23.37,89.23,99.12,3.32,99.81,15.33,2.1605
2019,8,23,25.04,26.48,23.98,89.75,99.18,4.23,99.71,37.07,2.7329
2019,8,24,25.37,27.33,23.84,89.43,99.14,4.01,99.55,35.5,2.9326
2019,8,25,25.88,27.95,24.41,89.4,99.03,3.45,94.0,16.27,4.7148
2019,8,26,26.04,27.96,24.91,89.47,99.05,3.69,91.63,33.1,4.4515
2019,8,27,25.91,27.66,24.63,89.06,99.0,3.45,87.1,31.79,5.995
2019,8,28,26.25,27.97,24.96,89.83,98.98,3.5,91.27,18.39,5.1914
2019,8,29,26.27,27.73,25.39,90.31,99.01,3.59,83.15,33.58,5.9467
2019,8,30,26.13,27.64,25.32,89.71,98.89,3.96,96.3,33.42,3.859
2019,8,31,26.03,27.65,25.02,90.3,98.78,3.67,97.53,20.58,4.7422
2019,9,1,25.77,27.08,24.95,91.8,98.92,2.84,99.88,47.62,3.1591
2019,9,2,25.52,26.73,24.71,90.2,99.1,2.62,99.94,32.36,2.2423
2019,9,3,25.88,27.37,24.69,89.74,99.03,3.45,99.67,29.31,1.8254
2019,9,4,25.66,26.83,24.66,90.94,98.97,3.58,99.76,76.6,1.6339
2019,9,5,25.88,27.39,24.71,90.42,98.97,4.19,89.49,26.28,5.2248
2019,9,6,26.05,27.21,25.25,92.18,98.97,3.97,89.81,31.26,5.3321
2019,9,7,26.04,27.39,25.09,91.77,99.03,4.12,97.9,32.58,5.1631
2019,9,8,25.9,27.31,24.81,90.1,99.13,3.86,97.97,31.61,3.9199
2019,9,9,26.03,27.56,24.99,90.55,99.06,3.64,89.01,25.98,5.0671
2019,9,10,26.24,28.23,24.94,89.81,99.0,3.18,78.32,15.63,5.4756
2019,9,11,26.14,27.91,24.82,89.47,99.11,3.13,95.1,14.78,4.8629
2019,9,12,26.02,27.77,24.94,90.17,99.26,2.88,97.98,13.62,5.5908
2019,9,13,25.99,27.48,24.9,90.31,99.28,2.42,93.84,23.34,5.1677
2019,9,14,26.22,28.19,24.96,88.22,99.24,2.83,73.03,12.4,5.591
2019,9,15,25.9,27.94,24.45,89.18,99.21,2.8,83.55,10.13,5.6285
2019,9,16,25.39,26.98,24.46,91.76,99.11,2.75,97.26,23.0,4.1921
2019,9,17,26.01,28.26,24.61,89.25,98.95,2.94,89.7,10.68,5.4535
2019,9,18,25.39,26.81,24.62,89.62,99.0,2.07,98.55,13.79,4.9498
2019,9,19,25.46,27.5,24.27,88.97,99.04,2.14,94.25,11.93,4.5113
2019,9,20,25.75,28.38,23.56,85.2,99.04,1.92,75.57,2.06,5.6042
2019,9,21,26.4,28.79,24.42,86.12,99.0,2.28,38.36,2.4,6.4637
2019,9,22,26.36,28.26,25.02,85.66,98.99,1.45,82.74,5.88,6.1056
2019,9,23,26.76,29.28,25.1,84.04,99.04,1.85,78.69,8.37,5.9654
2019,9,24,26.01,27.41,24.92,87.66,98.98,1.77,98.52,7.64,5.0928
2019,9,25,25.39,26.8,24.25,88.8,99.0,1.86,99.59,28.44,3.6475
2019,9,26,25.12,26.2,23.97,92.01,99.29,3.33,99.58,39.04,3.3463
2019,9,27,25.72,28.34,23.64,86.51,99.49,2.23,57.55,3.3,6.5294
2019,9,28,26.36,28.95,24.55,83.11,99.37,1.6,71.95,0.54,6.4502
2019,9,29,26.75,29.71,24.81,80.88,99.38,1.75,72.08,2.51,6.5023
2019,9,30,26.62,30.05,24.1,83.32,99.3,2.13,87.94,3.42,5.3856
2019,10,1,25.91,28.24,24.41,87.61,99.34,2.36,74.77,7.22,5.2392
2019,10,2,25.38,27.43,23.6,85.65,99.35,2.0,50.7,3.04,6.5909
2019,10,3,26.22,28.07,25.01,87.61,99.22,2.39,78.85,9.9,5.1384
2019,10,4,26.07,27.31,25.18,89.46,99.23,1.79,95.67,5.75,3.6989
2019,10,5,26.43,29.12,24.59,85.43,99.11,1.93,58.34,8.69,6.3907
2019,10,6,26.02,27.75,24.76,85.58,99.18,1.42,91.84,11.57,4.3668
2019,10,7,26.07,27.46,24.89,86.89,99.22,2.14,42.39,2.35,6.2455
2019,10,8,25.92,27.12,25.18,90.03,99.15,2.27,74.36,5.02,5.933
2019,10,9,26.08,27.26,25.0,88.69,99.12,1.38,69.29,11.61,6.2674
2019,10,10,26.67,29.03,25.04,83.64,99.12,1.46,73.53,2.27,5.6544
2019,10,11,26.34,27.93,24.55,84.84,99.1,1.08,67.31,2.44,6.0953
2019,10,12,24.79,25.69,23.64,88.92,99.15,1.67,90.63,27.36,3.8782
2019,10,13,26.7,29.54,24.62,85.92,99.16,1.75,96.05,8.64,4.5338
2019,10,14,27.35,29.64,25.41,87.47,99.12,1.72,71.06,18.48,6.0979
2019,10,15,26.93,28.7,25.74,88.92,99.1,1.18,97.93,15.91,2.6916
2019,10,16,27.08,29.6,25.23,87.46,99.07,1.5,86.01,3.87,5.5718
2019,10,17,26.55,28.92,24.55,86.46,99.1,1.47,96.53,16.45,4.5295
2019,10,18,25.56,26.45,24.91,93.41,99.07,1.9,99.38,64.79,2.3354
2019,10,19,26.08,27.75,25.0,90.06,99.16,2.98,97.64,16.53,4.6298
