-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2024 in LST
Location: latitude  23.0225   longitude 72.5714 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 46.53 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,CLOUD_AMT,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2019,3,1,22.75,32.84,13.6,16.14,100.68,3.54,22.08,0.0,6.2803
2019,3,2,26.15,37.01,16.21,17.33,100.44,4.84,80.43,0.0,4.9606
2019,3,3,25.94,33.35,18.48,50.79,100.45,2.88,76.17,0.0,4.1734
2019,3,4,24.19,31.87,17.96,29.03,100.46,4.13,41.54,0.0,5.8502
2019,3,5,23.49,32.47,15.55,30.22,100.52,2.87,39.98,0.0,6.4762
2019,3,6,24.14,32.51,15.89,25.43,100.62,2.71,49.89,0.0,6.4589
2019,3,7,25.46,34.01,16.37,31.12,100.55,2.18,49.54,0.0,6.3665
2019,3,8,25.77,33.94,18.61,27.56,100.68,2.91,44.75,0.0,6.1565
2019,3,9,25.28,34.13,17.29,25.15,100.78,3.78,52.94,0.0,6.4445
2019,3,10,26.22,35.23,17.88,24.52,100.66,3.31,57.47,0.0,6.4406
2019,3,11,24.16,32.67,17.43,40.24,100.82,3.73,48.8,0.0,6.558
2019,3,12,24.9,34.79,16.14,22.66,100.87,2.95,58.3,0.0,6.737
2019,3,13,24.03,32.48,15.98,28.91,100.88,3.47,66.21,0.0,5.231
2019,3,14,23.77,32.85,15.99,31.45,100.96,4.33,59.82,0.0,6.6665
2019,3,15,24.74,34.84,15.96,21.26,100.94,3.68,58.58,0.0,6.7625
2019,3,16,25.36,35.86,16.64,18.92,100.79,3.95,75.25,0.0,5.9446
2019,3,17,25.92,36.69,16.24,15.17,100.73,3.74,41.81,0.0,6.761
2019,3,18,26.62,36.82,16.97,16.03,100.75,3.14,54.29,0.0,6.7438
2019,3,19,28.17,38.22,18.76,17.51,100.44,3.23,39.01,0.0,6.8436
2019,3,20,27.04,36.34,19.42,33.19,100.43,3.95,54.1,0.0,6.8558
2019,3,21,26.8,36.47,17.09,36.68,100.63,2.36,34.37,0.0,6.8201
2019,3,22,28.76,38.48,19.17,21.05,100.7,2.56,47.46,0.0,6.8232
2019,3,23,29.25,39.43,19.85,18.63,100.68,2.87,42.74,0.0,6.6636
2019,3,24,30.76,39.8,21.47,19.8,100.57,2.88,41.9,0.0,6.6821
2019,3,25,30.62,39.59,22.88,24.14,100.58,4.15,76.38,0.0,5.4679
2019,3,26,30.92,40.61,21.95,21.52,100.69,3.61,58.4,0.0,7.2593
2019,3,27,31.67,41.55,21.52,12.07,100.73,2.83,54.28,0.0,7.2314
2019,3,28,32.84,43.08,22.36,13.58,100.58,2.0,52.87,0.0,7.1062
2019,3,29,32.77,43.52,22.49,19.59,100.35,2.58,55.82,0.0,6.7457
2019,3,30,32.7,42.76,23.72,25.38,100.28,3.68,54.69,0.0,6.9034
2019,3,31,31.75,42.02,22.42,22.74,100.32,3.51,45.95,0.0,7.2456
2019,4,1,32.33,42.51,22.59,19.11,100.36,1.84,43.21,0.0,7.2449
2019,4,2,33.12,42.82,23.23,17.08,100.36,1.82,43.91,0.0,7.2972
2019,4,3,32.89,42.74,22.67,19.72,100.32,2.34,54.34,0.0,7.0291
2019,4,4,33.68,44.47,23.11,21.72,100.32,2.4,45.96,0.0,7.23
2019,4,5,32.97,43.31,23.08,23.5,100.4,3.59,44.03,0.0,7.0274
2019,4,6,32.83,43.0,22.28,28.18,100.37,3.27,43.83,0.0,7.3411
2019,4,7,33.36,43.53,24.07,30.83,100.19,3.08,42.75,0.0,7.1647
2019,4,8,32.9,43.19,22.78,27.9,100.1,3.42,52.61,0.0,7.2194
2019,4,9,32.89,41.99,24.5,28.05,100.2,3.82,50.49,0.0,7.3939
2019,4,10,32.84,42.6,23.86,33.64,100.34,3.09,40.39,0.0,7.3097
2019,4,11,34.28,43.84,24.98,30.41,100.25,3.69,49.81,0.0,7.1724
2019,4,12,34.69,43.97,25.75,23.51,100.22,3.16,54.19,0.0,7.3128
2019,4,13,34.25,43.29,25.23,22.5,100.26,3.25,57.82,0.0,7.2571
2019,4,14,35.24,43.5,26.9,20.84,100.27,3.33,71.19,0.0,6.9535
2019,4,15,33.07,39.59,28.1,24.42,100.28,3.51,91.34,0.04,5.3717
2019,4,16,31.02,38.19,24.95,30.96,100.27,4.49,84.94,3.26,4.5125
2019,4,17,28.84,36.29,20.97,41.32,100.45,4.06,68.35,0.0,6.4241
2019,4,18,30.17,38.17,22.4,38.09,100.53,3.46,42.12,0.0,7.499
2019,4,19,30.92,39.16,22.84,24.69,100.39,3.57,44.66,0.0,7.7023
2019,4,20,31.91,40.67,22.75,21.4,100.12,2.59,55.47,0.0,7.781
2019,4,21,32.49,41.31,24.08,19.5,100.06,3.52,50.75,0.0,7.6582
2019,4,22,32.72,42.4,22.51,28.44,100.12,2.38,48.99,0.0,7.6673
2019,4,23,34.11,44.01,24.43,27.46,100.22,3.38,33.65,0.0,7.6558
2019,4,24,34.53,44.17,25.29,27.54,100.29,4.14,34.74,0.0,7.4863
2019,4,25,34.47,44.33,25.17,24.81,100.31,4.53,52.95,0.0,7.5024
2019,4,26,35.81,45.56,26.45,27.35,100.17,4.23,40.72,0.0,7.4611
2019,4,27,36.33,45.87,28.07,15.29,100.09,4.33,58.22,0.0,7.6082
2019,4,28,35.47,45.8,25.46,12.3,100.03,4.23,54.61,0.0,7.8005
2019,4,29,35.3,45.33,24.91,17.98,99.93,4.49,42.15,0.0,7.6598
2019,4,30,34.41,45.13,24.17,24.53,99.82,5.15,39.84,0.0,7.843
2019,5,1,33.06,42.72,24.23,31.34,99.78,3.41,70.9,0.0,6.9317
2019,5,2,33.06,42.58,23.49,30.45,99.84,3.18,57.81,0.0,7.5065
2019,5,3,33.29,42.48,24.27,33.18,99.92,4.17,55.04,0.0,7.4134
2019,5,4,33.29,42.3,25.0,36.52,100.2,4.53,57.92,0.0,7.3997
2019,5,5,33.52,42.66,24.87,35.74,100.37,3.42,50.18,0.01,7.3865
2019,5,6,34.07,43.36,24.5,31.42,100.24,3.1,51.82,0.0,7.6003
2019,5,7,34.3,43.25,25.1,24.6,100.13,4.25,44.23,0.0,7.9138
2019,5,8,32.9,41.58,23.82,33.49,100.22,3.99,49.67,0.0,7.8509
2019,5,9,31.52,37.52,25.47,40.41,100.23,4.17,78.49,0.0,7.1438
2019,5,10,32.5,40.29,24.22,41.51,100.18,4.81,47.82,0.0,7.7026
2019,5,11,33.37,41.69,25.06,44.23,100.25,3.52,55.36,0.13,7.6114
2019,5,12,34.3,43.09,25.87,41.86,100.12,3.68,57.59,0.18,7.1148
2019,5,13,34.31,42.99,26.04,39.74,100.05,4.68,43.93,0.0,7.4851
2019,5,14,33.9,43.32,24.81,41.13,100.03,4.47,31.65,0.0,7.5034
2019,5,15,33.8,42.11,25.35,39.18,100.13,3.54,35.34,0.0,7.6586
2019,5,16,33.61,41.03,26.48,41.5,100.26,4.85,25.14,0.0,7.5667
2019,5,17,32.66,39.3,26.0,43.11,100.3,4.98,44.74,0.05,6.9854
2019,5,18,33.34,40.43,25.7,34.88,100.24,5.02,34.35,0.02,7.5677
2019,5,19,34.02,41.54,26.06,34.87,100.23,3.55,39.67,0.02,7.3654
2019,5,20,34.76,42.35,27.94,36.72,100.26,4.3,35.76,0.0,7.6433
2019,5,21,34.54,41.57,27.67,36.78,100.16,4.73,10.26,0.0,7.7462
2019,5,22,34.89,43.11,26.16,39.48,100.04,5.09,24.03,0.0,7.86
2019,5,23,35.49,43.28,28.03,36.14,99.99,5.59,34.76,0.0,7.6783
2019,5,24,34.94,43.23,26.33,36.79,100.06,5.26,30.69,0.0,7.5158
2019,5,25,35.46,43.08,27.63,34.82,99.99,3.73,54.63,0.0,7.2358
2019,5,26,36.11,43.65,27.49,33.11,99.84,2.97,37.17,0.0,7.547
2019,5,27,35.82,43.42,27.67,31.65,99.87,3.99,29.99,0.0,7.9044
2019,5,28,36.09,45.15,27.73,36.05,99.82,5.0,38.01,0.0,7.6625
2019,5,29,36.68,45.53,27.97,32.15,99.75,4.23,49.97,0.0,7.6896
2019,5,30,36.36,45.48,26.99,35.5,99.7,4.31,40.97,0.0,7.8326
2019,5,31,35.97,43.74,27.79,40.9,99.69,3.48,37.82,0.0,7.853
2019,6,1,36.56,43.44,29.92,36.81,99.82,4.3,45.24,0.0,7.8403
2019,6,2,37.74,46.07,29.9,33.32,99.75,4.36,48.75,0.0,7.613
2019,6,3,37.81,46.95,28.86,30.43,99.71,4.33,61.65,0.0,7.735
2019,6,4,37.12,45.8,28.83,32.26,99.75,4.69,65.25,0.0,7.5972
2019,6,5,36.62,45.2,28.19,36.87,99.74,5.02,53.84,0.0,7.4426
2019,6,6,36.26,43.38,28.71,39.04,99.75,4.07,30.06,0.0,7.4978
2019,6,7,37.0,45.67,29.54,37.31,99.78,3.86,49.22,0.0,7.499
2019,6,8,37.9,46.28,29.77,31.53,99.7,3.37,52.86,0.0,7.3987
2019,6,9,38.46,46.68,29.56,30.12,99.54,3.87,31.11,0.0,7.6262
2019,6,10,37.42,45.09,29.45,33.23,99.47,4.43,41.43,0.0,7.5362
2019,6,11,37.75,45.1,31.48,31.97,99.35,4.02,47.93,0.08,7.1988
2019,6,12,33.99,37.67,29.95,49.46,99.43,3.84,89.27,3.06,5.6618
2019,6,13,31.1,35.66,28.64,65.51,99.59,6.36,84.07,15.97,5.976
2019,6,14,31.14,36.16,27.34,63.98,99.63,7.25,71.2,5.21,5.741
2019,6,15,31.88,37.32,27.85,61.64,99.73,7.0,68.26,0.65,4.6711
2019,6,16,32.8,38.6,28.26,61.23,99.82,6.89,55.47,3.53,6.0574
2019,6,17,32.62,38.77,27.55,59.61,99.83,7.57,45.25,1.06,5.921
2019,6,18,29.98,33.77,27.3,73.57,99.48,9.21,87.83,18.25,3.095
2019,6,19,32.31,38.73,26.27,59.86,99.58,4.6,75.36,0.56,5.4852
2019,6,20,32.83,38.73,27.11,53.89,99.73,4.11,60.43,0.0,5.6957
2019,6,21,33.0,38.51,27.4,54.77,99.75,3.55,16.46,0.0,6.4399
2019,6,22,34.24,40.07,28.65,53.5,99.64,3.37,33.88,2.84,6.5837
2019,6,23,34.11,39.83,28.54,55.13,99.53,3.63,49.08,3.74,7.0493
2019,6,24,32.88,37.41,28.79,63.14,99.67,2.31,84.62,12.64,4.7251
2019,6,25,32.81,37.68,28.13,62.63,99.77,2.79,75.18,8.5,5.1713
2019,6,26,33.34,38.07,28.66,58.09,99.74,4.14,81.76,0.76,4.9118
2019,6,27,33.72,38.99,28.9,56.73,99.56,4.6,73.65,0.21,5.7926
2019,6,28,32.86,38.28,28.65,59.6,99.45,5.02,96.89,5.52,5.0786
2019,6,29,32.81,37.9,28.14,60.32,99.48,5.05,91.29,1.66,5.6174
2019,6,30,32.25,37.22,27.92,62.89,99.5,4.8,84.7,4.88,5.8332
2019,7,1,31.94,36.81,27.47,62.8,99.51,4.02,73.97,1.07,5.927
2019,7,2,32.74,38.62,27.65,59.64,99.55,4.18,82.14,0.18,5.7646
2019,7,3,30.18,32.53,28.05,70.71,99.57,4.66,75.94,5.54,5.7434
2019,7,4,30.01,33.22,26.9,73.85,99.48,4.1,99.04,5.31,2.4499
2019,7,5,30.18,33.95,27.29,71.07,99.32,4.93,99.31,4.84,3.2635
2019,7,6,28.76,31.77,26.84,82.19,99.27,5.18,95.34,20.49,3.4306
2019,7,7,30.87,37.17,26.13,73.2,99.3,5.56,90.97,10.34,4.1318
2019,7,8,31.59,37.44,26.83,67.89,99.45,5.84,95.72,0.1,4.524
2019,7,9,31.43,37.66,26.77,69.43,99.36,5.89,97.54,0.01,4.7892
2019,7,10,32.42,39.1,26.91,62.26,99.38,5.93,75.38,0.01,5.3515
2019,7,11,31.94,37.52,27.04,62.89,99.55,6.48,74.42,0.0,4.8814
2019,7,12,32.13,38.73,26.57,62.7,99.7,6.92,66.72,0.0,5.6309
2019,7,13,32.21,38.22,26.78,62.36,99.81,6.56,87.16,0.0,5.4096
2019,7,14,32.74,39.62,27.09,57.63,99.7,7.47,88.08,0.0,5.0623
2019,7,15,32.45,38.69,27.07,58.61,99.58,7.58,86.03,0.0,4.6915
2019,7,16,32.84,39.33,27.35,57.04,99.66,6.9,75.61,0.0,5.0323
2019,7,17,32.79,39.33,26.99,57.29,99.73,5.14,85.76,0.0,4.4498
2019,7,18,32.29,38.06,27.48,57.71,99.67,4.73,84.99,0.01,5.0292
2019,7,19,33.19,38.79,28.51,55.81,99.58,2.91,74.14,0.03,5.766
2019,7,20,33.87,40.04,28.08,53.18,99.56,2.97,75.53,1.13,5.8354
2019,7,21,32.95,37.48,28.97,59.27,99.47,2.64,85.02,7.08,5.6813
2019,7,22,32.15,36.06,28.49,65.68,99.43,1.76,72.9,4.97,6.2585
2019,7,23,32.62,37.28,28.21,66.92,99.43,2.77,65.67,3.38,6.5923
2019,7,24,31.87,34.78,29.19,69.4,99.48,2.86,85.41,0.15,6.1114
2019,7,25,30.86,34.55,28.12,68.36,99.67,6.75,93.43,2.61,4.6313
2019,7,26,29.75,33.67,26.63,72.62,99.54,7.1,99.81,4.92,3.3876
2019,7,27,30.22,35.14,26.54,70.78,99.5,7.62,99.28,4.88,3.0192
2019,7,28,29.12,32.65,26.44,75.34,99.55,6.62,99.44,5.71,2.2783
2019,7,29,28.45,32.02,26.27,80.31,99.37,7.67,84.21,13.25,3.1649
2019,7,30,29.11,34.44,25.75,75.29,99.44,7.79,90.45,14.7,2.9064
2019,7,31,28.9,34.41,25.12,78.51,99.56,6.7,99.6,54.78,3.0389
2019,8,1,27.18,29.79,25.56,87.95,99.59,6.49,99.53,37.52,1.8677
2019,8,2,28.68,33.49,25.01,83.35,99.47,5.02,93.38,12.63,4.0147
2019,8,3,28.02,30.73,25.69,87.61,99.44,4.59,97.31,35.11,4.1285
2019,8,4,27.74,31.16,25.89,87.68,99.47,5.55,99.38,24.92,3.5395
2019,8,5,27.7,31.18,25.39,85.78,99.39,4.87,97.17,1.89,4.1904
2019,8,6,28.98,33.88,25.16,81.49,99.29,4.38,97.94,0.08,4.111
2019,8,7,28.81,33.54,25.42,81.76,99.2,4.55,95.8,0.3,2.9477
2019,8,8,27.82,30.98,25.54,86.51,99.1,4.13,99.31,19.08,2.7842
2019,8,9,26.95,28.48,25.69,92.59,98.94,7.31,99.67,70.93,1.9092
2019,8,10,26.87,29.48,25.11,90.68,98.85,9.86,92.24,68.13,2.2046
2019,8,11,27.41,31.2,24.76,88.48,99.38,7.28,66.51,10.65,3.5501
2019,8,12,27.74,31.49,24.1,85.17,99.74,3.3,64.28,0.41,5.0616
2019,8,13,28.34,32.54,24.65,84.94,99.75,3.5,73.45,1.27,5.1624
2019,8,14,28.07,31.58,25.12,86.61,99.83,3.67,98.96,5.15,3.6127
2019,8,15,26.66,28.55,24.96,91.75,99.84,3.73,99.1,15.01,1.4587
2019,8,16,27.53,31.2,24.84,87.68,99.75,5.05,99.53,10.44,2.4226
2019,8,17,27.53,30.87,24.54,86.91,99.79,4.88,96.24,16.68,4.0908
2019,8,18,27.96,31.84,24.38,85.03,100.02,3.51,88.39,1.97,3.8393
2019,8,19,28.14,31.86,24.55,84.04,100.18,3.04,71.8,0.3,4.3334
2019,8,20,28.26,32.13,25.02,84.23,100.18,3.02,63.16,0.25,5.2421
2019,8,21,27.92,32.2,24.25,83.42,100.08,3.86,66.91,0.18,6.0612
2019,8,22,27.53,31.4,23.44,83.48,100.03,2.62,57.41,0.02,5.8154
2019,8,23,27.62,31.54,23.92,82.53,100.04,2.87,50.27,0.44,6.0766
2019,8,24,28.07,32.38,23.39,80.71,99.99,2.67,69.34,0.03,5.8646
2019,8,25,27.99,31.55,24.63,80.92,99.91,2.63,88.43,0.18,5.1682
2019,8,26,26.18,28.33,24.48,90.21,99.9,3.59,99.57,23.01,2.2615
2019,8,27,26.75,30.03,24.51,88.35,99.78,3.68,93.72,17.68,3.7651
2019,8,28,27.07,30.81,24.9,89.21,99.76,3.97,94.35,14.76,3.2354
2019,8,29,27.88,31.45,25.08,87.2,99.86,3.91,66.67,4.77,4.9418
2019,8,30,28.07,31.51,25.28,86.65,99.72,2.59,75.42,1.94,5.455
2019,8,31,28.5,32.34,25.21,85.8,99.51,2.24,91.45,3.93,4.2142
2019,9,1,28.37,31.96,26.13,88.22,99.55,2.36,88.14,8.69,4.9075
2019,9,2,27.87,30.9,25.75,88.66,99.65,3.3,76.16,8.02,5.0126
2019,9,3,28.04,31.21,25.49,87.3,99.7,3.12,81.16,2.89,4.3018
2019,9,4,28.23,31.41,26.05,89.74,99.56,2.74,94.01,24.78,4.1532
2019,9,5,27.81,30.61,25.88,91.69,99.5,2.62,98.75,22.76,3.929
2019,9,6,28.22,31.04,26.01,91.05,99.43,2.33,84.39,3.09,5.0047
2019,9,7,28.22,31.69,25.86,90.02,99.47,2.64,87.04,4.96,4.2562
2019,9,8,27.63,30.01,26.03,92.41,99.53,3.14,89.46,18.5,4.8151
2019,9,9,27.52,29.81,25.66,94.38,99.55,1.93,97.44,23.02,3.7718
2019,9,10,28.08,30.99,26.18,91.49,99.65,2.48,99.43,29.92,1.837
2019,9,11,27.55,30.52,25.78,90.44,99.93,3.2,93.68,2.6,3.5215
2019,9,12,27.56,30.6,25.12,89.5,100.06,3.63,98.7,1.45,2.8481
2019,9,13,27.01,29.14,25.05,91.42,100.09,3.95,99.56,2.73,2.2872
2019,9,14,27.35,30.12,25.29,91.06,100.08,4.0,99.27,0.16,1.2382
2019,9,15,27.25,30.48,25.26,90.14,100.14,3.55,98.25,0.03,3.7762
2019,9,16,27.46,31.08,24.57,87.47,100.06,3.45,55.8,0.03,4.7167
2019,9,17,28.1,31.82,24.3,85.23,100.03,2.74,41.88,0.01,5.4799
2019,9,18,28.65,32.43,25.14,87.4,100.13,2.93,60.32,3.89,5.113
2019,9,19,27.95,31.54,25.11,86.43,100.16,2.91,22.38,0.47,6.1152
2019,9,20,27.4,30.63,24.23,86.73,100.06,2.46,52.56,4.75,5.389
2019,9,21,27.2,29.53,25.25,88.23,100.04,2.07,90.87,4.04,3.875
2019,9,22,27.98,31.67,24.5,84.97,100.15,1.23,88.42,1.3,4.2101
2019,9,23,27.93,31.55,24.56,86.05,100.3,1.95,72.71,4.34,5.1946
2019,9,24,28.26,31.49,24.89,82.96,100.27,1.84,39.95,1.07,5.4761
2019,9,25,27.8,31.39,24.43,86.08,100.29,2.33,65.06,14.12,5.1509
2019,9,26,27.25,30.59,24.74,89.68,100.4,2.88,98.78,29.34,3.9996
2019,9,27,26.2,28.09,24.78,92.46,100.47,2.22,99.93,20.11,2.0717
2019,9,28,26.67,29.53,24.55,91.69,100.38,3.58,94.66,8.4,3.5114
2019,9,29,26.39,28.78,24.77,90.09,100.49,3.32,98.49,22.63,2.6959
2019,9,30,26.51,29.57,24.49,90.5,100.28,4.11,99.69,17.9,1.7813
2019,10,1,26.73,30.16,24.46,90.34,100.27,5.09,69.6,4.26,5.1562
2019,10,2,27.06,30.96,23.66,87.17,100.57,2.9,36.95,0.27,5.2745
2019,10,3,27.08,31.06,23.39,85.31,100.55,2.49,15.24,0.35,5.4648
2019,10,4,26.71,30.69,22.9,85.09,100.56,1.92,8.58,0.45,5.8519
2019,10,5,27.08,31.16,22.79,80.11,100.51,1.53,15.15,0.11,5.8058
2019,10,6,27.19,31.47,23.22,78.01,100.52,1.17,19.92,0.94,5.687
2019,10,7,26.66,31.08,22.57,82.08,100.63,2.15,25.56,0.02,5.6314
2019,10,8,26.83,31.92,22.13,81.46,100.6,2.19,6.01,0.01,5.6542
2019,10,9,27.22,32.05,22.84,80.39,100.53,1.91,12.09,0.0,5.1533
2019,10,10,26.43,31.87,22.25,79.64,100.53,2.53,3.75,0.0,5.9539
2019,10,11,25.63,31.48,19.86,71.76,100.51,2.03,2.1,0.0,6.1478
2019,10,12,25.07,31.26,19.27,72.75,100.58,2.51,0.33,0.01,6.1543
2019,10,13,25.35,31.16,19.18,72.94,100.71,2.21,0.25,0.0,5.7821
2019,10,14,26.59,31.92,20.47,70.2,100.73,1.59,1.38,0.0,5.8798
2019,10,15,27.37,32.56,21.43,69.85,100.72,1.45,2.68,0.0,5.7396
2019,10,16,26.24,31.76,21.13,77.92,100.72,2.33,1.16,0.0,5.605
2019,10,17,26.04,31.2,20.66,77.95,100.69,2.38,5.21,0.0,5.424
2019,10,18,26.34,31.4,21.62,79.07,100.66,2.12,15.45,0.0,5.4809
2019,10,19,24.82,28.58,21.86,86.29,100.78,2.8,31.14,0.0,4.9594
2019,10,20,25.33,29.51,21.55,86.54,100.82,2.48,39.71,0.0,4.5449
