-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2024 in LST
Location: latitude  20.2961   longitude 85.8245 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 72.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,CLOUD_AMT,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2019,3,1,23.73,29.72,18.98,68.45,100.48,3.17,28.4,0.75,5.2159
2019,3,2,23.6,31.05,16.98,62.52,100.53,1.8,18.78,0.0,5.5354
2019,3,3,24.96,32.75,18.63,65.85,100.28,1.87,36.43,0.0,5.0556
2019,3,4,26.97,34.24,21.05,70.51,99.97,4.37,33.91,0.34,4.8605
2019,3,5,27.94,34.76,23.01,70.67,99.84,3.95,55.37,1.81,4.6694
2019,3,6,27.58,33.64,23.11,72.1,100.01,2.19,51.8,1.18,4.818
2019,3,7,26.59,32.94,21.8,65.02,100.18,2.68,11.07,0.09,5.3448
2019,3,8,25.93,33.19,19.58,58.03,100.38,1.33,6.86,0.0,5.5183
2019,3,9,26.4,34.54,19.89,61.69,100.41,1.92,21.37,0.0,5.7331
2019,3,10,27.46,35.87,20.76,67.58,100.35,4.02,7.96,0.0,5.9119
2019,3,11,29.1,37.62,21.98,61.79,100.39,1.91,11.04,0.0,5.7696
2019,3,12,29.45,37.91,22.5,63.92,100.4,2.82,36.34,0.07,5.7115
2019,3,13,30.56,39.13,23.53,59.29,100.38,2.03,22.75,0.12,5.5366
2019,3,14,30.12,38.25,23.63,61.55,100.43,2.44,57.41,0.7,5.3311
2019,3,15,28.7,35.83,23.09,64.36,100.51,1.81,72.57,3.65,4.4616
2019,3,16,28.88,36.8,22.87,60.92,100.51,2.62,20.48,1.77,5.5044
2019,3,17,29.6,37.89,22.49,56.28,100.45,2.32,35.51,0.37,5.4859
2019,3,18,27.9,34.69,22.82,63.25,100.46,2.76,62.63,4.46,4.183
2019,3,19,28.42,35.91,21.75,56.39,100.21,2.29,10.21,0.02,5.719
2019,3,20,28.87,36.23,22.48,59.26,100.23,2.15,35.53,0.32,5.4341
2019,3,21,29.54,37.11,23.05,61.34,100.27,3.0,41.94,1.04,5.8289
2019,3,22,30.52,38.28,23.82,51.71,100.25,2.37,7.38,0.98,6.0622
2019,3,23,30.69,38.28,23.84,48.62,100.24,1.63,28.04,0.05,5.8829
2019,3,24,29.86,38.35,22.45,45.46,100.22,1.95,2.08,0.0,6.6526
2019,3,25,29.95,38.66,22.67,55.38,100.23,1.66,13.92,0.01,6.6835
2019,3,26,29.92,38.79,22.49,56.28,100.31,3.37,8.27,0.03,6.5146
2019,3,27,29.62,37.9,22.93,57.54,100.41,3.02,26.99,0.04,6.0583
2019,3,28,29.58,38.57,22.21,56.56,100.34,1.89,19.96,0.0,6.2213
2019,3,29,29.92,38.99,22.25,58.56,100.07,3.13,11.5,0.01,6.3446
2019,3,30,30.84,39.93,23.1,55.53,99.99,2.9,2.42,0.04,6.6235
2019,3,31,31.16,40.71,23.79,59.36,99.89,4.29,40.51,0.36,5.9782
2019,4,1,31.22,40.36,24.89,57.57,99.93,4.54,68.79,0.94,5.7149
2019,4,2,31.37,40.35,24.53,54.3,100.0,2.91,28.44,0.24,6.1366
2019,4,3,31.07,40.71,23.13,56.11,100.07,3.28,16.14,0.02,6.6617
2019,4,4,31.33,40.6,24.02,55.7,100.13,4.11,37.4,0.01,6.0432
2019,4,5,32.38,42.67,24.05,51.12,100.0,3.96,38.28,0.02,5.9962
2019,4,6,32.68,42.25,25.42,47.98,99.92,4.23,79.1,0.27,5.1941
2019,4,7,31.72,40.18,25.88,52.25,99.92,6.02,55.3,1.58,5.6364
2019,4,8,31.31,40.16,25.38,57.61,99.83,6.36,66.59,2.44,5.0102
2019,4,9,31.43,40.25,24.91,58.19,99.91,4.41,61.93,2.15,5.8286
2019,4,10,31.86,41.31,25.82,58.51,99.97,4.68,34.63,0.57,6.755
2019,4,11,32.55,42.31,24.7,52.93,99.85,3.72,28.16,0.64,6.5597
2019,4,12,32.18,41.47,25.01,54.36,99.81,2.55,23.2,4.56,6.7114
2019,4,13,33.23,42.52,26.07,43.85,99.87,2.45,32.15,0.75,6.4903
2019,4,14,33.58,43.06,25.81,47.39,99.9,2.76,11.57,0.28,6.5333
2019,4,15,34.05,43.44,26.14,46.5,99.85,3.92,29.9,0.05,6.1944
2019,4,16,34.53,43.81,26.54,41.95,99.86,3.15,27.95,0.05,6.1946
2019,4,17,33.41,43.41,25.53,44.94,99.99,3.61,28.15,0.06,6.9552
2019,4,18,32.04,41.16,24.06,52.7,100.07,3.77,25.4,0.32,6.7987
2019,4,19,31.8,39.82,24.73,53.07,99.96,2.69,61.24,2.33,5.0839
2019,4,20,31.63,39.35,25.23,50.87,99.82,3.25,38.6,1.68,7.0601
2019,4,21,32.1,40.81,25.51,54.56,99.71,4.12,57.81,4.8,5.6194
2019,4,22,30.84,37.94,25.06,62.83,99.76,3.3,53.96,10.75,6.3694
2019,4,23,31.05,38.95,24.7,60.58,99.95,3.3,28.17,4.75,6.8052
2019,4,24,32.0,40.48,24.96,56.21,99.98,4.13,15.75,0.32,6.8539
2019,4,25,32.65,41.73,25.29,55.09,99.89,3.87,11.47,0.15,6.9355
2019,4,26,33.46,42.59,26.11,55.51,99.74,3.46,35.4,0.19,6.7114
2019,4,27,34.11,43.5,27.54,53.43,99.64,4.65,37.93,1.3,6.6866
2019,4,28,33.9,42.86,27.14,54.48,99.65,4.5,34.66,0.03,6.8129
2019,4,29,33.48,42.84,26.83,56.59,99.72,5.21,7.37,0.0,6.9293
2019,4,30,32.44,41.19,26.31,56.93,99.72,6.02,14.31,0.04,7.025
2019,5,1,30.42,36.37,26.86,66.71,99.7,5.03,51.99,0.14,6.5316
2019,5,2,30.22,34.93,26.48,68.48,99.6,5.81,99.43,25.61,3.1426
2019,5,3,26.09,28.94,22.69,89.8,98.97,8.29,99.06,117.55,0.7176
2019,5,4,28.26,35.37,22.02,72.32,99.74,3.61,68.92,0.18,5.747
2019,5,5,29.56,34.82,25.58,78.25,99.88,2.53,35.27,1.3,5.7636
2019,5,6,30.63,37.66,25.42,71.04,99.76,2.58,42.75,1.32,6.4289
2019,5,7,30.42,38.07,24.33,69.08,99.65,4.42,9.46,2.78,7.2602
2019,5,8,31.22,38.45,25.52,67.73,99.57,4.62,60.21,0.05,6.606
2019,5,9,32.42,40.99,25.46,60.36,99.43,3.95,48.88,0.04,6.7627
2019,5,10,32.16,40.69,25.59,61.81,99.56,4.65,37.02,0.09,6.6934
2019,5,11,31.82,39.2,26.89,69.38,99.72,4.63,64.11,0.16,6.3449
2019,5,12,32.21,39.79,27.05,66.64,99.67,3.82,60.95,0.55,6.2777
2019,5,13,32.85,40.95,27.34,61.51,99.59,4.66,30.27,0.37,6.6972
2019,5,14,32.57,40.59,26.88,62.2,99.58,3.99,19.54,0.6,6.8366
2019,5,15,31.93,39.67,26.53,64.64,99.71,4.71,40.15,4.1,6.6684
2019,5,16,31.58,38.89,26.54,67.73,99.79,3.42,11.56,4.95,7.2005
2019,5,17,32.2,38.98,27.49,64.85,99.7,4.65,44.0,0.19,6.8484
2019,5,18,32.99,41.64,26.67,61.86,99.55,3.42,34.34,0.03,6.913
2019,5,19,33.06,40.65,27.77,64.65,99.67,3.05,30.49,0.06,6.7241
2019,5,20,32.35,39.16,27.74,64.48,99.82,4.53,53.29,0.07,5.7826
2019,5,21,31.91,38.48,27.25,66.33,99.79,4.5,31.67,0.27,6.7015
2019,5,22,32.59,40.58,27.11,62.73,99.68,4.32,22.05,0.13,6.8578
2019,5,23,31.93,39.32,26.97,65.86,99.65,6.07,65.13,0.59,5.7893
2019,5,24,33.23,41.94,28.16,60.93,99.52,6.68,49.29,0.58,6.4769
2019,5,25,33.84,43.28,27.6,59.63,99.31,5.53,29.12,0.69,6.8354
2019,5,26,33.51,40.64,28.55,62.57,99.35,3.54,59.94,1.96,6.2606
2019,5,27,33.43,40.08,28.52,62.52,99.42,3.72,23.98,0.13,6.8849
2019,5,28,33.57,41.45,28.17,59.08,99.39,3.88,42.11,0.44,6.8693
2019,5,29,33.49,40.27,28.67,58.22,99.41,4.68,37.93,0.96,6.8827
2019,5,30,33.43,40.98,28.04,58.79,99.37,4.87,57.61,0.26,6.8462
2019,5,31,32.81,40.28,27.68,64.3,99.41,6.28,52.97,2.22,6.4277
2019,6,1,32.67,39.91,27.88,63.41,99.47,5.4,61.21,3.7,6.1968
2019,6,2,32.77,39.53,28.75,64.65,99.46,5.49,68.91,2.0,5.9114
2019,6,3,30.4,34.63,27.45,75.4,99.56,4.49,91.39,7.83,4.3778
2019,6,4,31.84,38.4,26.91,67.95,99.46,5.28,43.29,0.24,6.7704
2019,6,5,32.19,39.29,28.31,68.89,99.28,6.35,49.07,9.52,6.2508
2019,6,6,31.14,36.53,27.6,74.05,99.34,4.64,88.89,4.3,4.993
2019,6,7,30.5,34.09,27.93,76.42,99.49,2.45,98.38,0.63,2.8394
2019,6,8,31.89,37.53,27.29,67.86,99.45,2.76,98.6,0.15,4.2941
2019,6,9,31.88,37.3,28.29,69.86,99.29,4.4,77.48,0.56,5.753
2019,6,10,32.47,38.81,27.81,66.55,99.11,3.18,77.83,1.19,5.4276
2019,6,11,34.41,43.13,28.13,56.16,99.02,4.57,27.91,0.58,6.8126
2019,6,12,33.9,41.15,29.07,59.51,99.08,3.31,44.87,5.53,6.618
2019,6,13,33.14,41.37,26.94,64.16,99.13,5.02,92.27,10.33,4.6058
2019,6,14,33.62,39.68,29.02,58.9,99.15,4.86,52.94,1.43,6.5064
2019,6,15,31.09,34.98,28.23,72.55,99.3,4.1,94.6,5.05,4.7844
2019,6,16,31.9,37.52,27.42,68.52,99.27,5.33,98.27,4.86,3.6442
2019,6,17,32.48,38.55,28.58,62.54,99.25,4.7,81.3,1.85,5.1542
2019,6,18,32.15,37.94,28.49,65.91,99.18,4.23,95.41,6.34,4.8238
2019,6,19,31.07,35.46,27.25,73.44,99.18,3.42,95.18,4.23,5.6081
2019,6,20,29.51,32.32,27.35,79.93,99.32,3.28,99.23,10.73,2.627
2019,6,21,28.21,31.01,26.4,87.04,99.3,3.46,98.91,33.02,2.423
2019,6,22,28.66,32.06,26.14,82.2,99.28,5.11,68.4,6.98,4.4412
2019,6,23,29.46,33.28,26.12,79.79,99.4,4.57,41.24,2.35,6.0905
2019,6,24,30.82,36.47,26.63,73.5,99.56,4.2,34.47,0.32,6.9353
2019,6,25,30.76,35.93,26.58,73.53,99.63,3.96,37.51,0.02,7.2917
2019,6,26,30.76,35.52,27.37,74.38,99.52,5.12,69.7,0.01,6.9204
2019,6,27,30.66,34.88,27.33,76.69,99.23,3.97,97.62,11.18,5.8135
2019,6,28,30.07,33.45,27.74,79.81,99.1,3.43,98.99,9.99,3.577
2019,6,29,29.79,34.31,27.2,78.47,99.07,3.6,98.92,7.53,3.0533
2019,6,30,28.48,31.34,26.45,83.6,99.03,1.76,99.51,5.81,3.7932
2019,7,1,29.19,33.56,25.54,79.59,98.87,3.34,98.72,22.56,1.0714
2019,7,2,28.56,31.82,25.97,82.89,98.83,5.81,99.11,32.72,2.3789
2019,7,3,29.59,33.99,26.14,78.92,99.05,4.86,98.46,3.06,3.7992
2019,7,4,29.58,33.85,26.31,78.32,99.1,4.2,98.58,3.43,2.4245
2019,7,5,28.46,31.74,26.52,85.48,98.87,4.08,98.63,24.14,2.4792
2019,7,6,27.52,30.05,24.88,83.54,98.81,6.17,99.11,22.73,2.1562
2019,7,7,29.26,34.17,25.3,77.93,99.01,6.35,98.68,1.43,4.0692
2019,7,8,29.38,33.98,26.19,81.62,99.16,5.04,95.73,2.81,4.2022
2019,7,9,28.22,30.6,26.54,86.48,99.28,4.1,90.56,10.44,5.2214
2019,7,10,28.76,32.54,26.26,84.89,99.28,4.79,99.09,3.72,3.3566
2019,7,11,28.26,31.28,26.47,86.41,99.48,5.32,97.89,0.55,4.4035
2019,7,12,28.45,31.77,26.02,84.48,99.61,4.23,92.43,2.47,4.771
2019,7,13,28.51,31.8,26.32,85.85,99.65,4.09,92.0,4.84,5.2394
2019,7,14,29.19,33.18,26.01,82.4,99.43,3.79,82.95,0.44,6.0233
2019,7,15,29.79,34.07,26.34,78.87,99.3,3.5,89.3,0.59,5.1382
2019,7,16,27.86,29.74,26.43,87.75,99.33,2.54,81.43,2.19,6.2088
2019,7,17,29.59,33.92,25.49,80.87,99.29,1.63,83.97,3.79,5.4979
2019,7,18,29.09,32.47,26.48,83.72,99.23,1.98,64.72,12.14,5.9047
2019,7,19,28.54,32.83,25.43,83.62,99.25,4.0,62.19,4.94,4.9726
2019,7,20,28.72,32.81,25.63,82.74,99.4,4.45,55.51,1.17,4.8929
2019,7,21,28.86,32.8,25.84,80.9,99.52,3.42,39.59,0.13,6.5422
2019,7,22,28.78,32.76,25.71,80.43,99.5,3.55,38.84,0.19,6.9034
2019,7,23,28.54,32.23,25.86,81.33,99.48,3.49,72.98,1.09,7.007
2019,7,24,29.33,33.87,25.0,79.58,99.44,2.39,98.02,7.26,6.065
2019,7,25,27.8,29.49,26.49,91.93,99.41,3.21,99.9,45.7,1.5742
2019,7,26,28.33,31.87,25.69,84.69,99.17,2.51,99.79,23.75,1.4688
2019,7,27,27.38,30.12,25.52,87.75,99.11,3.06,99.9,18.89,3.6259
2019,7,28,27.77,31.26,25.65,86.54,99.06,1.63,99.16,24.7,2.5207
2019,7,29,27.39,30.49,25.23,87.13,99.07,5.41,98.66,18.26,2.9962
2019,7,30,27.41,31.01,24.79,83.45,99.34,6.79,93.62,0.56,4.3493
2019,7,31,27.41,29.57,25.67,85.7,99.39,4.93,91.99,3.38,3.943
2019,8,1,28.22,31.95,25.06,83.76,99.28,3.54,98.27,2.35,2.981
2019,8,2,28.42,32.08,25.59,84.67,99.1,2.83,98.22,1.87,3.7939
2019,8,3,28.26,31.87,25.38,85.61,99.03,3.81,95.94,4.24,3.3634
2019,8,4,29.24,33.46,25.86,81.68,99.02,4.6,96.19,2.48,3.666
2019,8,5,27.72,30.35,25.43,86.29,98.89,3.79,99.06,27.28,4.0738
2019,8,6,28.3,30.58,26.05,90.17,98.6,3.16,99.03,32.45,2.8716
2019,8,7,27.48,29.82,25.68,91.7,98.11,4.65,98.68,45.25,1.9258
2019,8,8,27.79,31.56,25.35,87.14,98.63,7.1,88.3,10.65,4.446
2019,8,9,28.87,32.89,25.46,83.67,99.21,3.04,67.06,1.78,5.4326
2019,8,10,28.94,32.83,25.19,81.84,99.28,3.03,63.29,0.83,5.6477
2019,8,11,28.61,32.25,25.91,86.03,99.18,3.93,99.04,4.56,3.99
2019,8,12,27.42,29.62,25.99,92.38,99.04,2.93,98.69,41.64,1.4088
2019,8,13,27.61,30.79,25.48,89.44,99.0,3.21,99.29,6.01,2.8577
2019,8,14,28.04,31.57,25.67,86.71,99.38,4.71,97.26,0.51,4.5362
2019,8,15,27.99,30.58,25.72,87.49,99.67,2.6,97.0,0.33,5.0959
2019,8,16,28.15,31.17,25.7,88.05,99.59,2.13,82.21,2.32,5.2704
2019,8,17,27.37,29.55,25.91,90.58,99.6,1.57,99.08,13.13,3.7812
2019,8,18,27.11,29.75,25.8,91.57,99.58,4.74,98.2,18.24,2.7763
2019,8,19,28.21,32.16,24.8,84.99,99.68,2.88,73.38,0.66,5.0676
2019,8,20,28.45,31.74,25.92,87.43,99.53,2.8,90.13,1.78,5.0225
2019,8,21,27.64,29.85,25.62,90.29,99.37,2.33,86.39,3.26,4.2139
2019,8,22,28.02,31.82,25.21,83.83,99.35,1.41,77.7,11.17,4.5132
2019,8,23,27.77,31.37,25.12,87.54,99.37,2.56,99.38,8.58,2.1814
2019,8,24,28.4,32.8,24.74,83.92,99.37,2.03,99.21,5.87,3.8906
2019,8,25,26.88,28.55,25.37,91.23,99.32,1.68,99.38,29.67,2.2522
2019,8,26,26.83,29.22,25.0,90.68,99.32,3.7,98.95,10.74,2.9491
2019,8,27,27.69,30.96,25.02,85.97,99.33,4.46,99.04,2.66,3.1982
2019,8,28,27.85,31.23,25.15,85.34,99.51,2.7,97.69,0.72,2.5068
2019,8,29,26.94,29.3,25.18,90.02,99.49,2.83,89.07,4.5,4.205
2019,8,30,28.1,32.04,24.91,86.66,99.29,2.02,94.13,1.48,4.9433
2019,8,31,27.66,30.78,25.52,89.1,99.2,2.12,99.04,1.34,5.1775
2019,9,1,28.05,31.01,25.57,86.06,99.29,1.69,98.6,3.64,5.3832
2019,9,2,27.27,30.36,25.3,89.3,99.25,2.29,98.78,14.16,3.3149
2019,9,3,27.63,31.01,24.45,89.28,99.1,2.63,99.12,26.32,4.2245
2019,9,4,27.37,29.79,25.66,90.1,99.04,2.61,96.05,16.97,4.332
2019,9,5,28.47,32.23,25.43,86.64,99.03,1.74,84.49,12.62,3.3629
2019,9,6,28.73,32.28,26.09,88.49,98.87,1.98,95.27,41.74,2.8555
2019,9,7,28.21,30.98,26.37,90.54,98.86,2.89,98.51,21.13,3.307
2019,9,8,28.11,31.65,25.96,90.32,99.15,4.1,93.46,13.72,4.637
2019,9,9,28.1,31.06,26.21,89.17,99.34,2.81,98.16,3.07,4.6274
2019,9,10,27.63,29.8,25.98,92.43,99.39,3.35,93.83,6.23,3.3122
2019,9,11,27.32,29.31,25.83,93.06,99.55,3.7,99.22,15.08,1.859
2019,9,12,26.93,29.14,25.62,92.67,99.68,5.12,99.13,11.65,1.9882
2019,9,13,27.58,30.75,25.2,88.63,99.82,3.53,86.81,0.4,4.753
2019,9,14,27.39,30.67,25.4,89.61,99.82,2.45,68.24,0.3,5.3923
2019,9,15,28.02,32.03,24.75,87.17,99.77,1.96,63.03,3.29,5.0302
2019,9,16,27.74,31.13,25.38,89.78,99.64,2.27,65.6,2.08,5.2805
2019,9,17,27.62,31.28,25.09,88.5,99.73,2.73,44.0,2.35,5.1036
2019,9,18,27.47,31.08,24.9,89.84,99.93,3.65,58.39,4.75,4.7083
2019,9,19,27.57,30.95,25.2,89.32,100.01,3.11,55.63,1.34,4.6526
2019,9,20,27.63,31.25,24.99,87.03,99.99,1.92,38.01,1.08,5.0436
2019,9,21,27.81,31.76,25.04,83.64,99.93,1.52,26.63,0.21,5.8613
2019,9,22,27.61,31.21,24.97,85.42,100.0,1.71,86.61,4.6,5.0515
2019,9,23,26.84,29.81,24.84,91.52,100.04,3.21,98.1,16.63,3.2364
2019,9,24,26.45,29.0,25.09,94.91,99.99,3.72,98.21,29.57,2.2291
2019,9,25,26.08,27.45,25.04,93.81,100.34,3.26,99.32,51.81,2.1346
2019,9,26,26.12,28.68,24.23,91.93,100.62,2.78,99.51,13.0,4.1326
2019,9,27,25.33,27.74,23.55,91.47,100.63,1.89,97.53,9.21,3.5309
2019,9,28,25.47,27.96,23.57,93.1,100.41,2.45,99.39,11.7,2.1564
2019,9,29,25.4,27.52,24.02,93.43,100.46,2.44,98.15,19.08,4.0745
2019,9,30,25.67,28.41,23.27,90.08,100.25,2.4,88.47,0.63,4.0426
2019,10,1,26.44,29.66,23.96,89.46,100.15,2.77,82.09,1.74,4.865
2019,10,2,27.24,31.51,23.34,85.44,100.14,1.85,82.53,2.06,4.5708
2019,10,3,27.09,30.13,24.25,86.52,100.11,1.91,58.28,0.79,5.3647
2019,10,4,26.83,30.12,23.98,84.2,100.1,2.2,45.92,0.18,5.1377
2019,10,5,26.74,30.21,23.25,82.67,100.07,1.57,32.52,1.02,5.1682
2019,10,6,27.15,30.5,23.88,84.64,100.13,1.57,76.43,3.74,4.656
2019,10,7,26.74,29.49,24.47,86.39,100.2,1.51,86.58,11.78,4.4436
2019,10,8,25.69,27.99,23.9,89.7,100.22,1.72,93.33,8.09,3.7771
2019,10,9,25.92,29.38,23.04,86.36,100.19,1.18,81.53,4.33,4.8977
2019,10,10,26.46,30.33,23.45,86.43,100.16,1.36,80.44,3.76,4.44
2019,10,11,26.59,29.76,24.19,88.41,100.14,1.76,81.16,7.72,4.8346
2019,10,12,25.79,29.23,23.49,90.04,100.23,2.35,68.8,5.4,4.7681
2019,10,13,26.0,29.89,22.16,85.29,100.32,1.78,46.15,4.22,4.9985
2019,10,14,26.35,30.62,22.7,84.49,100.38,1.86,35.6,3.3,4.7549
2019,10,15,25.42,29.52,22.0,85.55,100.43,2.44,27.53,0.11,5.2078
2019,10,16,25.26,29.46,21.29,87.8,100.46,2.3,45.86,5.99,4.8979
2019,10,17,25.54,28.76,23.01,89.27,100.47,1.62,56.14,5.03,4.8197
2019,10,18,26.3,30.25,22.58,85.89,100.45,1.69,36.19,0.8,5.8322
2019,10,19,26.43,30.74,22.16,83.47,100.5,1.67,15.92,0.06,5.773
2019,10,20,26.89,31.01,22.36,80.73,100.46,1.29,43.78,0.49,5.2322
